ticker,event_date,setup_type,sponsor_name,application_number,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
INSM,2025-08-12,s08_fda_regulatory,INSMED INC,NDA217673,2025-08-01,107.4800033569336,60.0,2025-10-27,164.02000427246094,0.5260513504801627,0.5230513504801627,False,0.5230513504801627,False,0.5230513504801627,0.09714172279574851,0.4259096276844142,
INSM,2025-08-12,s08_fda_regulatory,INSMED INC,NDA217673,2025-08-01,107.4800033569336,90.0,2025-12-09,194.1699981689453,0.8065685904765028,0.8035685904765028,False,0.8035685904765028,False,0.8035685904765028,0.09361935175617497,0.7099492387203278,
ACOG,2024-07-26,s08_fda_regulatory,ALPHA COGNITION,NDA218549,,,,,,,,,,,,,,entry_out_of_range
AMGN,2023-10-31,s08_fda_regulatory,AMGEN INC,BLA761331,2023-10-20,257.97686737416115,30.0,2023-12-04,252.53680419921875,-0.021087406907117412,-0.02408740690711741,True,-0.10299999999999998,True,-0.040498712268019266,0.0720924922185675,-0.09617989912568492,
AMGN,2023-10-31,s08_fda_regulatory,AMGEN INC,BLA761331,2023-10-20,257.97686737416115,60.0,2024-01-18,282.1418151855469,0.09367098708248789,0.09067098708248789,True,-0.10299999999999998,True,-0.040498712268019266,0.12310876709064944,-0.032437780008161554,
AMGN,2023-10-31,s08_fda_regulatory,AMGEN INC,BLA761331,2023-10-20,257.97686737416115,90.0,2024-03-01,261.7856140136719,0.014763907625820805,0.011763907625820805,True,-0.10299999999999998,True,-0.040498712268019266,0.2088109543918284,-0.1970470467660076,
AMGN,2025-08-29,s08_fda_regulatory,AMGEN INC,NDA210745,2025-08-20,287.6052017413085,30.0,2025-10-02,291.0638122558594,0.012025549237672628,0.009025549237672629,False,0.009025549237672629,True,-0.044116132141116204,0.049539080819761994,-0.04051353158208937,
AMGN,2025-08-29,s08_fda_regulatory,AMGEN INC,NDA210745,2025-08-20,287.6052017413085,60.0,2025-11-13,328.8414306640625,0.14337789675947743,0.14037789675947743,False,0.14037789675947743,True,-0.044116132141116204,0.05396186293572902,0.0864160338237484,
AMGN,2025-08-29,s08_fda_regulatory,AMGEN INC,NDA210745,2025-08-20,287.6052017413085,90.0,2025-12-29,324.90814208984375,0.12970189733246906,0.12670189733246906,False,0.12670189733246906,True,-0.044116132141116204,0.08194424801156619,0.04475764932090287,
SNYNF,2021-07-16,s08_fda_regulatory,SANOFI,NDA214429,2021-07-07,91.19461822509766,30.0,2021-08-18,94.0009994506836,0.03077353993257459,0.02777353993257459,False,0.02777353993257459,True,-0.022192667984861855,0.01272894116707679,0.0150445987654978,
SNYNF,2021-07-16,s08_fda_regulatory,SANOFI,NDA214429,2021-07-07,91.19461822509766,60.0,2021-09-30,78.88577270507812,-0.13497337627575057,-0.13797337627575057,True,-0.10299999999999998,True,-0.022192667984861855,-0.00725259283274271,-0.13072078344300786,
SNYNF,2021-07-16,s08_fda_regulatory,SANOFI,NDA214429,2021-07-07,91.19461822509766,90.0,2021-11-11,87.28784942626953,-0.042839905192485817,-0.04583990519248582,True,-0.10299999999999998,True,-0.022192667984861855,0.07285823946204228,-0.1186981446545281,
CRMD,2023-11-15,s08_fda_regulatory,CORMEDIX,NDA214520,2023-11-06,3.569999933242798,30.0,2023-12-19,3.5199999809265137,-0.014005589146010688,-0.017005589146010688,True,-0.10299999999999998,True,-0.09762183266157809,0.09482893605227583,-0.11183452519828652,
CRMD,2023-11-15,s08_fda_regulatory,CORMEDIX,NDA214520,2023-11-06,3.569999933242798,60.0,2024-02-02,3.0999999046325684,-0.13165267154033433,-0.13465267154033433,True,-0.10299999999999998,True,-0.09762183266157809,0.13981276678219867,-0.274465438322533,
CRMD,2023-11-15,s08_fda_regulatory,CORMEDIX,NDA214520,2023-11-06,3.569999933242798,90.0,2024-03-18,3.799999952316284,0.06442577685556605,0.06142577685556605,True,-0.10299999999999998,True,-0.09762183266157809,0.18616485089459922,-0.12473907403903317,
URGN,2025-06-12,s08_fda_regulatory,UROGEN PHARMA,NDA215793,2025-06-03,4.809999942779541,30.0,2025-07-17,15.40999984741211,2.2037422101313324,2.2007422101313323,False,2.2007422101313323,False,2.2007422101313323,0.06340382742050066,2.1373383827108317,
URGN,2025-06-12,s08_fda_regulatory,UROGEN PHARMA,NDA215793,2025-06-03,4.809999942779541,60.0,2025-08-28,19.239999771118164,3.0,2.997,False,2.997,False,2.997,0.0987580709820286,2.8982419290179715,
URGN,2025-06-12,s08_fda_regulatory,UROGEN PHARMA,NDA215793,2025-06-03,4.809999942779541,90.0,2025-10-10,16.68000030517578,2.4677755724747383,2.464775572474738,False,2.464775572474738,False,2.464775572474738,0.1087657495368608,2.356009822937877,
GILD,2022-12-22,s08_fda_regulatory,GILEAD SCIENCES INC,NDA215973,2022-12-13,79.01932020524491,30.0,2023-01-27,74.42998504638672,-0.058078646423910585,-0.06107864642391059,False,-0.06107864642391059,True,-0.04303027413347471,-0.00652603043696387,-0.05455261598694672,
GILD,2022-12-22,s08_fda_regulatory,GILEAD SCIENCES INC,NDA215973,2022-12-13,79.01932020524491,60.0,2023-03-13,70.67870330810547,-0.10555161542108316,-0.10855161542108316,True,-0.10299999999999987,True,-0.04303027413347471,-0.056287967031946384,-0.052263648389136774,
GILD,2022-12-22,s08_fda_regulatory,GILEAD SCIENCES INC,NDA215973,2022-12-13,79.01932020524491,90.0,2023-04-25,76.80790710449219,-0.027985726718589787,-0.030985726718589787,True,-0.10299999999999987,True,-0.04303027413347471,-0.0017511130062292102,-0.029234613712360576,
PFE,2023-03-09,s08_fda_regulatory,PFIZER,NDA216386,2023-02-28,33.244630087195496,30.0,2023-04-12,33.95877456665039,0.021481498743761263,0.018481498743761263,False,0.018481498743761263,False,0.018481498743761263,0.031158962163857495,-0.012677463420096232,
PFE,2023-03-09,s08_fda_regulatory,PFIZER,NDA216386,2023-02-28,33.244630087195496,60.0,2023-05-24,32.05276107788086,-0.03585147454456705,-0.038851474544567055,False,-0.038851474544567055,True,-0.0440538019465313,0.038841205349593455,-0.07769267989416051,
PFE,2023-03-09,s08_fda_regulatory,PFIZER,NDA216386,2023-02-28,33.244630087195496,90.0,2023-07-10,29.605030059814453,-0.1094793359960673,-0.1124793359960673,True,-0.10299999999999998,True,-0.0440538019465313,0.11516605179007633,-0.22764538778614363,
INCY,2026-05-01,s08_fda_regulatory,INCYTE CORP,NDA217180,2026-04-22,97.0199966430664,30.0,2026-06-04,101.23999786376953,0.04349620044029057,0.040496200440290564,False,0.040496200440290564,False,0.040496200440290564,0.06760202125619985,-0.027105820815909287,
INCY,2026-05-01,s08_fda_regulatory,INCYTE CORP,NDA217180,2026-04-22,97.0199966430664,60.0,,,,,,,,,,,exit_out_of_range
INCY,2026-05-01,s08_fda_regulatory,INCYTE CORP,NDA217180,2026-04-22,97.0199966430664,90.0,,,,,,,,,,,exit_out_of_range
TGTX,2022-12-28,s08_fda_regulatory,"TG THERAPEUTICS, INC",BLA761238,2022-12-16,8.460000038146973,30.0,2023-02-01,16.770000457763672,0.9822695487170319,0.9792695487170319,True,-0.10299999999999998,True,-0.17553230755169635,0.0665142264447871,0.9127553222722448,
TGTX,2022-12-28,s08_fda_regulatory,"TG THERAPEUTICS, INC",BLA761238,2022-12-16,8.460000038146973,60.0,2023-03-16,14.65999984741211,0.7328604942445305,0.7298604942445305,True,-0.10299999999999998,True,-0.17553230755169635,0.028376341296330265,0.7014841529482002,
TGTX,2022-12-28,s08_fda_regulatory,"TG THERAPEUTICS, INC",BLA761238,2022-12-16,8.460000038146973,90.0,2023-04-28,24.829999923706055,1.9349881574166834,1.9319881574166835,True,-0.10299999999999998,True,-0.17553230755169635,0.08395393444807664,1.8480342229686069,
PFE,2023-08-14,s08_fda_regulatory,PFIZER INC,BLA761345,2023-08-03,29.51537777809676,30.0,2023-09-15,28.584108352661133,-0.03155200764960964,-0.03455200764960964,False,-0.03455200764960964,True,-0.03791616013352961,-0.006932716127163285,-0.027619291522446354,
PFE,2023-08-14,s08_fda_regulatory,PFIZER INC,BLA761345,2023-08-03,29.51537777809676,60.0,2023-10-27,25.261741638183594,-0.14411593074948792,-0.14711593074948792,True,-0.10299999999999998,True,-0.03791616013352961,-0.08015243105958803,-0.0669634996898999,
PFE,2023-08-14,s08_fda_regulatory,PFIZER INC,BLA761345,2023-08-03,29.51537777809676,90.0,2023-12-11,24.352397918701172,-0.174925081366467,-0.177925081366467,True,-0.10299999999999998,True,-0.03791616013352961,0.03477247546766127,-0.21269755683412828,
REGN,2023-08-18,s08_fda_regulatory,REGENERON PHARMACEUTICALS,BLA761355,2023-08-09,775.5940860979437,30.0,2023-09-21,816.6350708007812,0.05291554620963779,0.049915546209637784,False,0.049915546209637784,False,0.049915546209637784,-0.03589576846478493,0.08581131467442271,
REGN,2023-08-18,s08_fda_regulatory,REGENERON PHARMACEUTICALS,BLA761355,2023-08-09,775.5940860979437,60.0,2023-11-02,812.0825805664062,0.047045864740973276,0.04404586474097327,False,0.04404586474097327,False,0.04404586474097327,-0.03730371371553831,0.08134957845651158,
REGN,2023-08-18,s08_fda_regulatory,REGENERON PHARMACEUTICALS,BLA761355,2023-08-09,775.5940860979437,90.0,2023-12-15,852.1021728515625,0.09864449474922532,0.09564449474922532,False,0.09564449474922532,False,0.09564449474922532,0.05314805628749175,0.042496438461733566,
AZN,2022-08-03,s08_fda_regulatory,ASTRAZENECA,NDA216387,2022-07-25,122.09790187321698,30.0,2022-09-06,112.22286987304688,-0.0808779827389996,-0.0838779827389996,False,-0.0838779827389996,True,-0.05030265785688237,-0.012608917930173047,-0.07126906480882655,
AZN,2022-08-03,s08_fda_regulatory,ASTRAZENECA,NDA216387,2022-07-25,122.09790187321698,60.0,2022-10-18,103.97473907470703,-0.14843140234570562,-0.15143140234570562,True,-0.10299999999999998,True,-0.05030265785688237,-0.05835863897175886,-0.09307276337394677,
AZN,2022-08-03,s08_fda_regulatory,ASTRAZENECA,NDA216387,2022-07-25,122.09790187321698,90.0,2022-11-30,126.26699829101562,0.03414552055225095,0.031145520552250953,True,-0.10299999999999998,True,-0.05030265785688237,0.03437691708259427,-0.003231396530343319,
BIIB,2023-08-04,s08_fda_regulatory,BIOGEN,NDA217369,2023-07-26,270.0,30.0,2023-09-07,261.3399963378906,-0.03207408763744213,-0.03507408763744213,False,-0.03507408763744213,True,-0.04818977441825567,-0.021167578076167537,-0.013906509561274594,
BIIB,2023-08-04,s08_fda_regulatory,BIOGEN,NDA217369,2023-07-26,270.0,60.0,2023-10-19,257.29998779296875,-0.04703708224826386,-0.050037082248263864,False,-0.050037082248263864,True,-0.04818977441825567,-0.05838872804956696,0.008351645801303098,
BIIB,2023-08-04,s08_fda_regulatory,BIOGEN,NDA217369,2023-07-26,270.0,90.0,2023-12-01,234.63999938964844,-0.13096296522352435,-0.13396296522352436,True,-0.10299999999999998,True,-0.04818977441825567,0.013750861224679278,-0.14771382644820363,
GERN,2024-06-06,s08_fda_regulatory,GERON,NDA217779,2024-05-28,3.4700000286102295,30.0,2024-07-11,4.760000228881836,0.3717579797220534,0.3687579797220534,False,0.3687579797220534,False,0.3687579797220534,0.052813235348285525,0.31594474437376785,
GERN,2024-06-06,s08_fda_regulatory,GERON,NDA217779,2024-05-28,3.4700000286102295,60.0,2024-08-22,4.480000019073486,0.2910662772725603,0.2880662772725603,False,0.2880662772725603,False,0.2880662772725603,0.05232125776405039,0.2357450195085099,
GERN,2024-06-06,s08_fda_regulatory,GERON,NDA217779,2024-05-28,3.4700000286102295,90.0,2024-10-04,4.320000171661377,0.24495681153973403,0.24195681153973403,False,0.24195681153973403,False,0.24195681153973403,0.08735474275927069,0.15460206878046334,
GILD,2024-08-14,s08_fda_regulatory,GILEAD SCIENCES INC,NDA217899,2024-08-05,72.58707549862694,30.0,2024-09-17,79.14537048339844,0.09035072621014395,0.08735072621014395,False,0.08735072621014395,True,-0.053266326243231576,0.10051972577061452,-0.013168999560470573,
GILD,2024-08-14,s08_fda_regulatory,GILEAD SCIENCES INC,NDA217899,2024-08-05,72.58707549862694,60.0,2024-10-29,83.93887329101562,0.15638869198695593,0.15338869198695593,False,0.15338869198695593,True,-0.053266326243231576,0.14055684034135396,0.012831851645601966,
GILD,2024-08-14,s08_fda_regulatory,GILEAD SCIENCES INC,NDA217899,2024-08-05,72.58707549862694,90.0,2024-12-11,88.03671264648438,0.21284281040017472,0.20984281040017472,False,0.20984281040017472,True,-0.053266326243231576,0.1909217763792872,0.018921034020887517,
AZN,2023-11-16,s08_fda_regulatory,ASTRAZENECA,NDA218197,2023-11-07,120.78357088995118,30.0,2023-12-20,124.78630065917969,0.03313968729137429,0.030139687291374288,False,0.030139687291374288,False,0.030139687291374288,0.07911250705445205,-0.04897281976307777,
AZN,2023-11-16,s08_fda_regulatory,ASTRAZENECA,NDA218197,2023-11-07,120.78357088995118,60.0,2024-02-05,123.57221221923828,0.02308791923222664,0.02008791923222664,False,0.02008791923222664,False,0.02008791923222664,0.13508926121962794,-0.1150013419874013,
AZN,2023-11-16,s08_fda_regulatory,ASTRAZENECA,NDA218197,2023-11-07,120.78357088995118,90.0,2024-03-19,126.85778045654297,0.05029003134976162,0.04729003134976162,False,0.04729003134976162,True,-0.04191992811350287,0.19215442892640922,-0.1448643975766476,
AZN,2025-09-10,s08_fda_regulatory,ASTRAZENECA,NDA219943,2025-08-29,157.53761658172095,30.0,2025-10-13,167.27609252929688,0.06181682926835563,0.05881682926835563,False,0.05881682926835563,True,-0.03323163235381166,0.026886514962956687,0.031930314305398944,
AZN,2025-09-10,s08_fda_regulatory,ASTRAZENECA,NDA219943,2025-08-29,157.53761658172095,60.0,2025-11-24,181.15142822265625,0.14989316300012634,0.14689316300012634,False,0.14689316300012634,True,-0.03323163235381166,0.03569884063336737,0.11119432236675897,
AZN,2025-09-10,s08_fda_regulatory,ASTRAZENECA,NDA219943,2025-08-29,157.53761658172095,90.0,2026-01-08,186.08006286621094,0.18117860929858542,0.17817860929858542,False,0.17817860929858542,True,-0.03323163235381166,0.07103754565422182,0.1071410636443636,
PFE,2023-06-23,s08_fda_regulatory,PFIZER,NDA215830,2023-06-13,32.91568127176079,30.0,2023-07-27,30.37114143371582,-0.07730479029240067,-0.08030479029240067,True,-0.10299999999999998,True,-0.04429024929344705,0.043303052611647797,-0.12360784290404847,
PFE,2023-06-23,s08_fda_regulatory,PFIZER,NDA215830,2023-06-13,32.91568127176079,60.0,2023-09-08,28.73512840270996,-0.12700793990970594,-0.13000793990970594,True,-0.10299999999999998,True,-0.04429024929344705,0.027232475853923965,-0.1572404157636299,
PFE,2023-06-23,s08_fda_regulatory,PFIZER,NDA215830,2023-06-13,32.91568127176079,90.0,2023-10-20,25.71479034423828,-0.2187677924108573,-0.2217677924108573,True,-0.10299999999999998,True,-0.04429024929344705,-0.025439359496178038,-0.19632843291467927,
PFE,2023-05-25,s08_fda_regulatory,PFIZER,NDA217188,2023-05-16,30.71687916366388,30.0,2023-06-29,29.97011375427246,-0.024311239609093982,-0.02731123960909398,False,-0.02731123960909398,True,-0.033346914273686634,0.06768652906362571,-0.0949977686727197,
PFE,2023-05-25,s08_fda_regulatory,PFIZER,NDA217188,2023-05-16,30.71687916366388,60.0,2023-08-11,30.236902236938477,-0.015625836341251254,-0.018625836341251253,False,-0.018625836341251253,True,-0.033346914273686634,0.08606160134149565,-0.10468743768274691,
PFE,2023-05-25,s08_fda_regulatory,PFIZER,NDA217188,2023-05-16,30.71687916366388,90.0,2023-09-25,27.66961669921875,-0.09920481987147467,-0.10220481987147467,True,-0.10299999999999998,True,-0.033346914273686634,0.05707245565303665,-0.15927727552451132,
GKOS,2023-12-13,s08_fda_regulatory,GLAUKOS,NDA218010,2023-12-04,64.56999969482422,30.0,2024-01-18,90.80999755859375,0.4063806409754849,0.40338064097548487,False,0.40338064097548487,True,-0.07989722169352753,0.05009192442058619,0.3532887165548987,
GKOS,2023-12-13,s08_fda_regulatory,GLAUKOS,NDA218010,2023-12-04,64.56999969482422,60.0,2024-03-01,88.81999969482422,0.37556140800080917,0.37256140800080917,False,0.37256140800080917,True,-0.07989722169352753,0.13022235283742423,0.24233905516338494,
GKOS,2023-12-13,s08_fda_regulatory,GLAUKOS,NDA218010,2023-12-04,64.56999969482422,90.0,2024-04-15,96.83999633789062,0.4997676443485115,0.4967676443485115,False,0.4967676443485115,True,-0.07989722169352753,0.11516457637199595,0.38160306797651555,
ABBV,2024-04-26,s08_fda_regulatory,ABBVIE,NDA218347,2024-04-17,153.39844171330617,30.0,2024-05-30,146.07191467285156,-0.047761417643000015,-0.05076141764300002,False,-0.05076141764300002,True,-0.04097408655067536,0.03272401282038495,-0.08348543046338497,
ABBV,2024-04-26,s08_fda_regulatory,ABBVIE,NDA218347,2024-04-17,153.39844171330617,60.0,2024-07-15,158.46676635742188,0.03304026160570883,0.030040261605708832,False,0.030040261605708832,True,-0.04097408655067536,0.11321333956890323,-0.0831730779631944,
ABBV,2024-04-26,s08_fda_regulatory,ABBVIE,NDA218347,2024-04-17,153.39844171330617,90.0,2024-08-26,186.2029266357422,0.2138514873817683,0.2108514873817683,False,0.2108514873817683,True,-0.04097408655067536,0.11174616443844565,0.09910532294332264,
OMER,2025-12-23,s08_fda_regulatory,OMEROS CORP,BLA761152,2025-12-12,10.609999656677246,30.0,2026-01-28,11.8100004196167,0.11310092382371106,0.11010092382371106,True,-0.10299999999999998,True,-0.12504404237414735,0.013521143833664873,0.09657977999004619,
OMER,2025-12-23,s08_fda_regulatory,OMEROS CORP,BLA761152,2025-12-12,10.609999656677246,60.0,2026-03-12,11.420000076293945,0.07634311459255683,0.07334311459255682,True,-0.10299999999999998,True,-0.12504404237414735,-0.02926876388654287,0.1026118784790997,
OMER,2025-12-23,s08_fda_regulatory,OMEROS CORP,BLA761152,2025-12-12,10.609999656677246,90.0,2026-04-24,13.529999732971191,0.2752120801866649,0.2722120801866649,True,-0.10299999999999998,True,-0.12504404237414735,0.043354363612093216,0.22885771657457166,
MDWD,2022-12-28,s08_fda_regulatory,"MEDIWOUND, LTD",BLA761192,2022-12-16,8.680000305175781,30.0,2023-02-01,14.119999885559082,0.6267280402213227,0.6237280402213227,False,0.6237280402213227,False,0.6237280402213227,0.0665142264447871,0.5572138137765356,
MDWD,2022-12-28,s08_fda_regulatory,"MEDIWOUND, LTD",BLA761192,2022-12-16,8.680000305175781,60.0,2023-03-16,10.649999618530273,0.22695843825947848,0.22395843825947848,False,0.22395843825947848,False,0.22395843825947848,0.028376341296330265,0.1955820969631482,
MDWD,2022-12-28,s08_fda_regulatory,"MEDIWOUND, LTD",BLA761192,2022-12-16,8.680000305175781,90.0,2023-04-28,11.510000228881836,0.32603684610685546,0.32303684610685546,False,0.32303684610685546,False,0.32303684610685546,0.08395393444807664,0.23908291165877882,
AMGN,2024-08-23,s08_fda_regulatory,AMGEN INC,BLA761298,2024-08-14,301.3582393623576,30.0,2024-09-26,302.1970520019531,0.002783440205153642,-0.00021655979484635785,False,-0.00021655979484635785,False,-0.00021655979484635785,0.057484664978487254,-0.057701224773333615,
AMGN,2024-08-23,s08_fda_regulatory,AMGEN INC,BLA761298,2024-08-14,301.3582393623576,60.0,2024-11-07,304.8582458496094,0.011614105838477773,0.008614105838477774,False,0.008614105838477774,False,0.008614105838477774,0.10055638525570276,-0.09194227941722499,
AMGN,2024-08-23,s08_fda_regulatory,AMGEN INC,BLA761298,2024-08-14,301.3582393623576,90.0,2024-12-20,251.42324829101562,-0.16569977040282413,-0.16869977040282413,True,-0.10299999999999998,True,-0.05556414414555477,0.09599166201262466,-0.2646914324154488,
INCY,2024-08-14,s08_fda_regulatory,INCYTE CORP,BLA761411,2024-08-05,63.349998474121094,30.0,2024-09-17,66.43000030517578,0.04861881460522666,0.045618814605226654,False,0.045618814605226654,False,0.045618814605226654,0.10051972577061452,-0.05490091116538787,
INCY,2024-08-14,s08_fda_regulatory,INCYTE CORP,BLA761411,2024-08-05,63.349998474121094,60.0,2024-10-29,73.5999984741211,0.16179953033759253,0.15879953033759253,False,0.15879953033759253,False,0.15879953033759253,0.14055684034135396,0.01824268999623857,
INCY,2024-08-14,s08_fda_regulatory,INCYTE CORP,BLA761411,2024-08-05,63.349998474121094,90.0,2024-12-11,72.48999786376953,0.14427781546643903,0.14127781546643903,False,0.14127781546643903,False,0.14127781546643903,0.1909217763792872,-0.04964396091284817,
