ticker,event_date,setup_type,pct_of_52wk_high,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy
XLE,2020-11-09,s04_sector_rebound,0.5717,2020-11-10,13.569181894443481,90,2021-03-23,19.73493194580078,0.454393647260499,0.451393647260499,False,0.451393647260499,False,0.451393647260499,0.11019138932937289,0.34120225793112613
XLE,2021-02-02,s04_sector_rebound,0.7757,2021-02-03,16.428936860931344,30,2021-03-18,20.21771812438965,0.2306163384478137,0.2276163384478137,False,0.2276163384478137,False,0.2276163384478137,0.02363789664541871,0.203978441802395
XLE,2021-02-02,s04_sector_rebound,0.7757,2021-02-03,16.428936860931344,60,2021-04-30,20.378591537475586,0.2404084153452848,0.23740841534528478,False,0.23740841534528478,False,0.23740841534528478,0.09472539544514413,0.14268301990014065
XLE,2021-02-02,s04_sector_rebound,0.7757,2021-02-03,16.428936860931344,90,2021-06-14,22.75107765197754,0.3848174014278729,0.3818174014278729,False,0.3818174014278729,False,0.3818174014278729,0.11560738850100938,0.2662100129268635
XLF,2020-04-29,s04_sector_rebound,0.7564,2020-04-30,20.47751246684357,30,2020-06-12,21.299837112426758,0.04015744817221645,0.037157448172216445,True,-0.10299999999999998,True,-0.09249585349022171,0.04285094548613122,-0.005693497313914775
XLF,2020-04-29,s04_sector_rebound,0.7564,2020-04-30,20.47751246684357,60,2020-07-27,21.651588439941406,0.05733489236052747,0.054334892360527465,True,-0.10299999999999998,True,-0.09249585349022171,0.1128947152248918,-0.05855982286436434
XLF,2020-04-29,s04_sector_rebound,0.7564,2020-04-30,20.47751246684357,90,2020-09-08,22.16431999206543,0.08237365392662199,0.07937365392662199,True,-0.10299999999999998,True,-0.09249585349022171,0.14729172987559003,-0.06791807594896804
XLF,2020-05-18,s04_sector_rebound,0.716,2020-05-19,19.66413437204765,30,2020-07-01,20.635129928588867,0.04937901349583318,0.04637901349583318,False,0.04637901349583318,False,0.04637901349583318,0.059576630004453124,-0.013197616508619947
XLF,2020-05-18,s04_sector_rebound,0.716,2020-05-19,19.66413437204765,60,2020-08-13,22.560115814208984,0.14727225655444776,0.14427225655444775,False,0.14427225655444775,False,0.14427225655444775,0.1493533321906173,-0.005081075636169552
XLF,2020-05-18,s04_sector_rebound,0.716,2020-05-19,19.66413437204765,90,2020-09-25,21.24608039855957,0.08044829213334914,0.07744829213334914,False,0.07744829213334914,False,0.07744829213334914,0.1262043485156361,-0.04875605638228697
XLF,2020-06-30,s04_sector_rebound,0.7535,2020-07-01,20.904985149352683,30,2020-08-13,22.560110092163086,0.07917369617751935,0.07617369617751935,False,0.07617369617751935,False,0.07617369617751935,0.08805711906223346,-0.011883422884714112
XLF,2020-06-30,s04_sector_rebound,0.7535,2020-07-01,20.904985149352683,60,2020-09-25,21.246082305908203,0.016316546226586626,0.013316546226586626,False,0.013316546226586626,False,0.013316546226586626,0.06614279758850028,-0.052826251361913656
XLF,2020-06-30,s04_sector_rebound,0.7535,2020-07-01,20.904985149352683,90,2020-11-06,22.575658798217773,0.07991747599575905,0.07691747599575904,False,0.07691747599575904,False,0.07691747599575904,0.13564501689453912,-0.05872754089878007
XLF,2022-10-24,s04_sector_rebound,0.799,2022-10-25,30.465387938694807,30,2022-12-07,32.47451400756836,0.06594782488627748,0.06294782488627748,False,0.06294782488627748,False,0.06294782488627748,0.03793664343194658,0.0250111814543309
XLF,2022-10-24,s04_sector_rebound,0.799,2022-10-25,30.465387938694807,60,2023-01-23,33.783470153808594,0.10891317785910792,0.10591317785910792,False,0.10591317785910792,False,0.10591317785910792,0.06251391253501959,0.04339926532408833
XLF,2022-10-24,s04_sector_rebound,0.799,2022-10-25,30.465387938694807,90,2023-03-07,33.1505012512207,0.0881365212853722,0.08513652128537219,False,0.08513652128537219,False,0.08513652128537219,0.05625502864241616,0.02888149264295603
XLK,2022-07-19,s04_sector_rebound,0.7682,2022-07-20,65.59955292822774,30,2022-08-31,65.6675033569336,0.0010358367652323341,-0.001964163234767666,False,-0.001964163234767666,False,-0.001964163234767666,0.006904858219683119,-0.008869021454450784
XLK,2022-07-19,s04_sector_rebound,0.7682,2022-07-20,65.59955292822774,60,2022-10-13,58.4903678894043,-0.10837246172396298,-0.11137246172396298,True,-0.10299999999999998,True,-0.05597102725530356,-0.06369081606814175,-0.047681645655821225
XLK,2022-07-19,s04_sector_rebound,0.7682,2022-07-20,65.59955292822774,90,2022-11-25,65.02174377441406,-0.00880812639753592,-0.01180812639753592,True,-0.10299999999999998,True,-0.05597102725530356,0.02933396695294399,-0.041142093350479914
XLK,2022-09-12,s04_sector_rebound,0.7926,2022-09-13,65.74518658607056,30,2022-10-25,62.5250244140625,-0.048979436202411186,-0.05197943620241119,True,-0.10299999999999998,True,-0.053076774558064366,-0.03814765828833566,-0.013831777914075527
