ticker,event_date,setup_type,pct_of_52wk_high,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
XLE,2016-07-26,s04_sector_rebound_placebo,0.9649,2016-07-27,22.46404257549204,30,2016-09-08,23.929670333862305,0.0652432772705498,0.06224327727054979,False,0.06224327727054979,True,-0.03792548981159538,0.006077418858287054,0.05616585841226274,
XLE,2016-07-26,s04_sector_rebound_placebo,0.9649,2016-07-27,22.46404257549204,60,2016-10-20,23.675533294677734,0.0539302182638941,0.0509302182638941,False,0.0509302182638941,True,-0.03792548981159538,-0.010265839182200587,0.06119605744609469,
XLE,2016-07-26,s04_sector_rebound_placebo,0.9649,2016-07-27,22.46404257549204,90,2016-12-02,25.07628631591797,0.11628555864988654,0.11328555864988654,False,0.11328555864988654,True,-0.03792548981159538,0.016573512897430698,0.09671204575245584,
XLE,2016-08-11,s04_sector_rebound_placebo,0.9788,2016-08-12,22.8171287633073,30,2016-09-26,22.566312789916992,-0.010992442388003232,-0.013992442388003231,False,-0.013992442388003231,False,-0.013992442388003231,-0.013595863587624657,-0.00039657880037857404,
XLE,2016-08-11,s04_sector_rebound_placebo,0.9788,2016-08-12,22.8171287633073,60,2016-11-07,23.19967269897461,0.016765647406192796,0.013765647406192797,False,0.013765647406192797,False,0.013765647406192797,-0.01861485308934241,0.0323805004955352,
XLE,2016-08-11,s04_sector_rebound_placebo,0.9788,2016-08-12,22.8171287633073,90,2016-12-20,25.599645614624023,0.12194859748485753,0.11894859748485753,False,0.11894859748485753,False,0.11894859748485753,0.04853494445230355,0.07041365303255398,
XLE,2016-09-21,s04_sector_rebound_placebo,0.9589,2016-09-22,23.192967349741497,30,2016-11-03,22.834394454956055,-0.015460414761866992,-0.01846041476186699,False,-0.01846041476186699,True,-0.037528002047768516,-0.037880223631273635,0.019419808869406644,
XLE,2016-09-21,s04_sector_rebound_placebo,0.9589,2016-09-22,23.192967349741497,60,2016-12-16,25.774829864501953,0.11132092223590484,0.10832092223590484,False,0.10832092223590484,True,-0.037528002047768516,0.0431630981170279,0.06515782411887694,
XLE,2016-09-21,s04_sector_rebound_placebo,0.9589,2016-09-22,23.192967349741497,90,2017-02-01,24.376768112182617,0.05104136717781027,0.04804136717781027,False,0.04804136717781027,True,-0.037528002047768516,0.05512243156503516,-0.007081064387224889,
XLE,2016-11-08,s04_sector_rebound_placebo,0.9665,2016-11-09,23.3102537015051,30,2016-12-22,25.744508743286133,0.10442850914247481,0.10142850914247481,False,0.10142850914247481,False,0.10142850914247481,0.06751621068730906,0.033912298455165746,
XLE,2016-11-08,s04_sector_rebound_placebo,0.9665,2016-11-09,23.3102537015051,60,2017-02-07,24.1712703704834,0.03693725001897796,0.03393725001897796,False,0.03393725001897796,False,0.03393725001897796,0.08437819913920519,-0.05044094912022723,
XLE,2016-11-08,s04_sector_rebound_placebo,0.9665,2016-11-09,23.3102537015051,90,2017-03-22,23.421558380126953,0.004774923518514385,0.0017749235185143845,False,0.0017749235185143845,False,0.0017749235185143845,0.11449858021116954,-0.11272365669265516,
XLE,2017-01-24,s04_sector_rebound_placebo,0.963,2017-01-25,25.124640148555702,30,2017-03-09,23.61876678466797,-0.05993611669595589,-0.06293611669595589,False,-0.06293611669595589,True,-0.025879040307540842,0.03568001155135159,-0.09861612824730748,
XLE,2017-01-24,s04_sector_rebound_placebo,0.963,2017-01-25,25.124640148555702,60,2017-04-21,22.974201202392578,-0.08559083566762016,-0.08859083566762016,False,-0.08859083566762016,True,-0.025879040307540842,0.030216922764951137,-0.1188077584325713,
XLE,2017-01-24,s04_sector_rebound_placebo,0.963,2017-01-25,25.124640148555702,90,2017-06-05,22.099834442138672,-0.12039200118020044,-0.12339200118020044,True,-0.10299999999999998,True,-0.025879040307540842,0.0714976309734161,-0.19488963215361654,
XLE,2018-06-18,s04_sector_rebound_placebo,0.9557,2018-06-19,26.11642476239055,30,2018-08-01,26.836292266845703,0.027563784515092227,0.024563784515092228,False,0.024563784515092228,False,0.024563784515092228,0.02503621722690319,-0.00047243271181096266,
XLE,2018-06-18,s04_sector_rebound_placebo,0.9557,2018-06-19,26.11642476239055,60,2018-09-13,26.06702423095703,-0.0018915503129914857,-0.004891550312991486,False,-0.004891550312991486,False,-0.004891550312991486,0.0614232820969296,-0.06631483240992109,
XLE,2018-06-18,s04_sector_rebound_placebo,0.9557,2018-06-19,26.11642476239055,90,2018-10-25,23.7982177734375,-0.08876433164356512,-0.09176433164356512,True,-0.10299999999999998,True,-0.03595503180084536,-0.009844678877863555,-0.08191965276570157,
XLE,2018-07-03,s04_sector_rebound_placebo,0.9606,2018-07-05,26.730428906184617,30,2018-08-16,25.558881759643555,-0.04382822103800965,-0.046828221038009654,False,-0.046828221038009654,True,-0.03912966253987937,0.043686251042517554,-0.09051447208052721,
XLE,2018-07-03,s04_sector_rebound_placebo,0.9606,2018-07-05,26.730428906184617,60,2018-09-28,26.910675048828125,0.00674310701396208,0.0037431070139620796,False,0.0037431070139620796,True,-0.03912966253987937,0.07299117762621998,-0.0692480706122579,
XLE,2018-07-03,s04_sector_rebound_placebo,0.9606,2018-07-05,26.730428906184617,90,2018-11-09,24.338285446166992,-0.08949139830166197,-0.09249139830166198,True,-0.10299999999999998,True,-0.03912966253987937,0.025158576638219632,-0.11764997493988161,
XLE,2018-07-25,s04_sector_rebound_placebo,0.9713,2018-07-26,26.92098653979787,30,2018-09-07,25.6894474029541,-0.04574643410720325,-0.04874643410720325,False,-0.04874643410720325,True,-0.033721732446475805,0.015536803263077825,-0.06428323737028108,
XLE,2018-07-25,s04_sector_rebound_placebo,0.9713,2018-07-26,26.92098653979787,60,2018-10-19,25.414854049682617,-0.055946407754734584,-0.05894640775473459,False,-0.05894640775473459,True,-0.033721732446475805,-0.020124808862434507,-0.03882159889230008,
XLE,2018-07-25,s04_sector_rebound_placebo,0.9713,2018-07-26,26.92098653979787,90,2018-12-03,24.01140594482422,-0.10807852790507344,-0.11107852790507344,True,-0.10299999999999998,True,-0.033721732446475805,-0.009306446435404458,-0.10177208146966898,
XLE,2018-08-29,s04_sector_rebound_placebo,0.9598,2018-08-30,26.536351606578133,30,2018-10-12,25.937143325805664,-0.022580658021727817,-0.025580658021727817,False,-0.025580658021727817,True,-0.028091862457002344,-0.04722905544016842,0.021648397418440605,
XLE,2018-08-29,s04_sector_rebound_placebo,0.9598,2018-08-30,26.536351606578133,60,2018-11-26,23.048526763916016,-0.13143573368230155,-0.13443573368230155,True,-0.10299999999999998,True,-0.028091862457002344,-0.07640423335538005,-0.058031500326921504,
XLE,2018-08-29,s04_sector_rebound_placebo,0.9598,2018-08-30,26.536351606578133,90,2019-01-10,22.37114906311035,-0.1569621402828889,-0.1599621402828889,True,-0.10299999999999998,True,-0.028091862457002344,-0.10094701461962918,-0.059015125663259727,
XLE,2018-09-18,s04_sector_rebound_placebo,0.9552,2018-09-19,26.42695474157892,30,2018-10-31,23.86217498779297,-0.09705165725170173,-0.10005165725170173,True,-0.10300000000000009,True,-0.027424775586982416,-0.06569396299942565,-0.03435769425227608,
XLE,2018-09-18,s04_sector_rebound_placebo,0.9552,2018-09-19,26.42695474157892,60,2018-12-14,22.0607852935791,-0.16521651816091754,-0.16821651816091754,True,-0.10300000000000009,True,-0.027424775586982416,-0.10076983633855019,-0.06744668182236735,
XLE,2018-09-18,s04_sector_rebound_placebo,0.9552,2018-09-19,26.42695474157892,90,2019-01-30,22.726181030273438,-0.1400378419494116,-0.1430378419494116,True,-0.10300000000000009,True,-0.027424775586982416,-0.07082892311252231,-0.07220891883688929,
XLE,2021-12-07,s04_sector_rebound_placebo,0.9684,2021-12-08,24.29644032448836,30,2022-01-21,26.68795394897461,0.0984306175121401,0.0954306175121401,False,0.0954306175121401,True,-0.058436023699525386,-0.06226026787947159,0.1576908853916117,
XLE,2021-12-07,s04_sector_rebound_placebo,0.9684,2021-12-08,24.29644032448836,60,2022-03-07,32.62382888793945,0.34274109508370776,0.33974109508370776,False,0.33974109508370776,True,-0.058436023699525386,-0.10197697841127962,0.4417180734949874,
XLE,2021-12-07,s04_sector_rebound_placebo,0.9684,2021-12-08,24.29644032448836,90,2022-04-19,34.67026901245117,0.4269690765155849,0.4239690765155849,False,0.4239690765155849,True,-0.058436023699525386,-0.044184086946164824,0.46815316346174973,
XLE,2022-01-03,s04_sector_rebound_placebo,0.9801,2022-01-04,24.786249176408806,30,2022-02-16,29.307605743408203,0.18241390759932963,0.17941390759932963,False,0.17941390759932963,False,0.17941390759932963,-0.06806874158229681,0.24748264918162644,
XLE,2022-01-03,s04_sector_rebound_placebo,0.9801,2022-01-04,24.786249176408806,60,2022-03-31,32.979042053222656,0.33053782435995327,0.32753782435995327,False,0.32753782435995327,False,0.32753782435995327,-0.054623895236687425,0.3821617195966407,
XLE,2022-01-03,s04_sector_rebound_placebo,0.9801,2022-01-04,24.786249176408806,90,2022-05-13,34.851470947265625,0.4060808756992871,0.4030808756992871,False,0.4030808756992871,False,0.4030808756992871,-0.1591167439899237,0.5621976196892108,
XLE,2023-02-10,s04_sector_rebound_placebo,0.9687,2023-02-13,39.99028605692166,30,2023-03-28,36.36913299560547,-0.09055081666987552,-0.09355081666987553,True,-0.10300000000000009,True,-0.051872499952818174,-0.028406355160868757,-0.06514446150900677,
XLE,2023-02-10,s04_sector_rebound_placebo,0.9687,2023-02-13,39.99028605692166,60,2023-05-10,35.725318908691406,-0.10665007852555886,-0.10965007852555886,True,-0.10300000000000009,True,-0.051872499952818174,0.013959665181258352,-0.12360974370681721,
XLE,2023-02-10,s04_sector_rebound_placebo,0.9687,2023-02-13,39.99028605692166,90,2023-06-23,35.13614273071289,-0.12138306085881567,-0.12438306085881567,True,-0.10300000000000009,True,-0.051872499952818174,0.06791608863786336,-0.19229914949667903,
XLE,2023-10-13,s04_sector_rebound_placebo,0.9667,2023-10-16,41.25653706040126,30,2023-11-28,38.73090362548828,-0.06121777577248777,-0.06421777577248777,False,-0.06421777577248777,True,-0.042671542251860206,0.048660723790618476,-0.11287849956310625,
XLE,2023-10-13,s04_sector_rebound_placebo,0.9667,2023-10-16,41.25653706040126,60,2024-01-11,37.76792526245117,-0.08455900680279138,-0.08755900680279138,True,-0.10299999999999998,True,-0.042671542251860206,0.10248794742952239,-0.19004695423231377,
XLE,2023-10-13,s04_sector_rebound_placebo,0.9667,2023-10-16,41.25653706040126,90,2024-02-26,39.84663772583008,-0.03417396211676782,-0.03717396211676782,True,-0.10299999999999998,True,-0.042671542251860206,0.17108806158224388,-0.2082620236990117,
XLE,2024-05-17,s04_sector_rebound_placebo,0.9682,2024-05-20,44.23859504944954,30,2024-07-03,42.965003967285156,-0.028789139454830748,-0.03178913945483075,False,-0.03178913945483075,True,-0.032295141774820846,0.04469469053011976,-0.07648382998495051,
XLE,2024-05-17,s04_sector_rebound_placebo,0.9682,2024-05-20,44.23859504944954,60,2024-08-15,42.51437759399414,-0.03897541170844343,-0.04197541170844343,False,-0.04197541170844343,True,-0.032295141774820846,0.047744793267757935,-0.08972020497620137,
XLE,2024-05-17,s04_sector_rebound_placebo,0.9682,2024-05-20,44.23859504944954,90,2024-09-27,41.26577377319336,-0.06719972171207489,-0.07019972171207489,True,-0.10299999999999987,True,-0.032295141774820846,0.08592262468611755,-0.15612234639819245,
XLE,2025-11-26,s04_sector_rebound_placebo,0.9644,2025-11-28,43.6849484571616,30,2026-01-13,46.360565185546875,0.061248023012068664,0.05824802301206866,False,0.05824802301206866,False,0.05824802301206866,0.02197227878223207,0.03627574422983659,
XLE,2025-11-26,s04_sector_rebound_placebo,0.9644,2025-11-28,43.6849484571616,60,2026-02-26,54.301048278808594,0.243015047438075,0.240015047438075,False,0.240015047438075,False,0.240015047438075,0.0153875927990752,0.2246274546389998,
XLE,2025-11-26,s04_sector_rebound_placebo,0.9644,2025-11-28,43.6849484571616,90,2026-04-10,56.53230285644531,0.294091096659576,0.291091096659576,False,0.291091096659576,False,0.291091096659576,0.0036260872551865386,0.28746500940438946,
XLE,2025-12-17,s04_sector_rebound_placebo,0.9674,2025-12-18,43.67028023844891,30,2026-02-03,50.9670295715332,0.16708730269745264,0.16408730269745264,False,0.16408730269745264,False,0.16408730269745264,0.02061328398403295,0.1434740187134197,
XLE,2025-12-17,s04_sector_rebound_placebo,0.9674,2025-12-18,43.67028023844891,60,2026-03-18,57.63506317138672,0.31977772656111103,0.31677772656111103,False,0.31677772656111103,False,0.31677772656111103,-0.02097918177746605,0.3377569083385771,
XLE,2025-12-17,s04_sector_rebound_placebo,0.9674,2025-12-18,43.67028023844891,90,2026-04-30,59.222900390625,0.3561374020788397,0.3531374020788397,False,0.3531374020788397,False,0.3531374020788397,0.06663530915857696,0.28650209292026274,
XLF,2016-09-15,s04_sector_rebound_placebo,0.9752,2016-09-16,16.109829254600697,30,2016-10-28,16.507905960083008,0.0247101753340202,0.021710175334020202,False,0.021710175334020202,False,0.021710175334020202,-0.004403197829772387,0.02611337316379259,
XLF,2016-09-15,s04_sector_rebound_placebo,0.9752,2016-09-16,16.109829254600697,60,2016-12-12,19.639148712158203,0.21907863837536268,0.21607863837536267,False,0.21607863837536267,False,0.21607863837536267,0.0598182669562779,0.15626037141908478,
XLF,2016-09-15,s04_sector_rebound_placebo,0.9752,2016-09-16,16.109829254600697,90,2017-01-26,19.91286277770996,0.23606913909551097,0.23306913909551097,False,0.23306913909551097,False,0.23306913909551097,0.08057743451678734,0.15249170457872363,
XLF,2016-10-05,s04_sector_rebound_placebo,0.9867,2016-10-06,16.407704899029454,30,2016-11-17,18.503549575805664,0.1277353956372158,0.1247353956372158,False,0.1247353956372158,True,-0.027905913523598055,0.016808416279014082,0.10792697935820172,
XLF,2016-10-05,s04_sector_rebound_placebo,0.9867,2016-10-06,16.407704899029454,60,2017-01-03,19.719938278198242,0.20187060893353292,0.19887060893353292,False,0.19887060893353292,True,-0.027905913523598055,0.05199227060241318,0.14687833833111974,
XLF,2016-10-05,s04_sector_rebound_placebo,0.9867,2016-10-06,16.407704899029454,90,2017-02-15,20.567119598388672,0.2535037486934113,0.2505037486934113,False,0.2505037486934113,True,-0.027905913523598055,0.09720323665661801,0.1533005120367933,
XLF,2016-11-07,s04_sector_rebound_placebo,1.0,2016-11-08,16.633156928008823,30,2016-12-21,19.795433044433594,0.1901188168975767,0.1871188168975767,False,0.1871188168975767,False,0.1871188168975767,0.06775457846063371,0.119364238436943,
XLF,2016-11-07,s04_sector_rebound_placebo,1.0,2016-11-08,16.633156928008823,60,2017-02-06,19.803815841674805,0.19062279802860882,0.18762279802860882,False,0.18762279802860882,False,0.18762279802860882,0.08269951187093882,0.10492328615766999,
XLF,2016-11-07,s04_sector_rebound_placebo,1.0,2016-11-08,16.633156928008823,90,2017-03-21,19.84072494506836,0.19284180573431997,0.18984180573431997,False,0.18984180573431997,False,0.18984180573431997,0.11020939498728377,0.0796324107470362,
XLF,2017-08-22,s04_sector_rebound_placebo,0.9776,2017-08-23,20.820756124992087,30,2017-10-05,22.33310890197754,0.07263678455798761,0.06963678455798761,False,0.06963678455798761,True,-0.025090354732917316,0.04745127694167217,0.022185507616315436,
XLF,2017-08-22,s04_sector_rebound_placebo,0.9776,2017-08-23,20.820756124992087,60,2017-11-16,22.222801208496094,0.06733881685598675,0.06433881685598675,False,0.06433881685598675,True,-0.025090354732917316,0.06373927842010008,0.0005995384358866707,
XLF,2017-08-22,s04_sector_rebound_placebo,0.9776,2017-08-23,20.820756124992087,90,2018-01-02,23.80076789855957,0.14312697174289668,0.14012697174289668,False,0.14012697174289668,True,-0.025090354732917316,0.11113843552575053,0.028988536217146144,
XLF,2017-09-15,s04_sector_rebound_placebo,0.9796,2017-09-18,21.094269708423887,30,2017-10-30,22.630088806152344,0.07280740783906525,0.06980740783906525,False,0.06980740783906525,False,0.06980740783906525,0.02860474197991314,0.04120266585915211,
XLF,2017-09-15,s04_sector_rebound_placebo,0.9796,2017-09-18,21.094269708423887,60,2017-12-12,23.945302963256836,0.13515676504763774,0.13215676504763774,False,0.13215676504763774,False,0.13215676504763774,0.0687876706859536,0.06336909436168414,
XLF,2017-09-15,s04_sector_rebound_placebo,0.9796,2017-09-18,21.094269708423887,90,2018-01-26,25.718807220458984,0.21923193246117978,0.21623193246117978,False,0.21623193246117978,False,0.21623193246117978,0.15397998958725312,0.06225194287392666,
XLF,2018-02-14,s04_sector_rebound_placebo,0.9566,2018-02-15,24.806670859571085,30,2018-04-02,23.066059112548828,-0.07016708355892431,-0.07316708355892432,False,-0.07316708355892432,True,-0.043790618685349725,-0.048123059467397256,-0.025044024091527062,
XLF,2018-02-14,s04_sector_rebound_placebo,0.9566,2018-02-15,24.806670859571085,60,2018-05-14,24.161184310913086,-0.026020684206762623,-0.029020684206762622,False,-0.029020684206762622,True,-0.043790618685349725,0.009217813740803438,-0.038238497947566064,
XLF,2018-02-14,s04_sector_rebound_placebo,0.9566,2018-02-15,24.806670859571085,90,2018-06-26,22.933975219726562,-0.07549161475337529,-0.0784916147533753,False,-0.0784916147533753,True,-0.043790618685349725,0.008625094429897562,-0.08711670918327286,
XLF,2018-03-05,s04_sector_rebound_placebo,0.9559,2018-03-06,24.72142381999265,30,2018-04-18,23.485288619995117,-0.05000258921162337,-0.053002589211623374,False,-0.053002589211623374,True,-0.04326066449815036,-0.00668516704455413,-0.046317422167069244,
XLF,2018-03-05,s04_sector_rebound_placebo,0.9559,2018-03-06,24.72142381999265,60,2018-05-31,23.254283905029297,-0.059346901927908036,-0.06234690192790804,False,-0.06234690192790804,True,-0.04326066449815036,-0.00466451463656925,-0.05768238729133879,
XLF,2018-03-05,s04_sector_rebound_placebo,0.9559,2018-03-06,24.72142381999265,90,2018-07-13,23.183170318603516,-0.062223499446869335,-0.06522349944686934,False,-0.06522349944686934,True,-0.04326066449815036,0.0317245905586494,-0.09694809000551874,
