ticker,event_date,n_insiders,drawdown_pct,setup_type,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
SFBS,2023-04-21,3,-0.3135,s07_insider_buying,2023-04-24,47.793394175332836,60,2023-07-20,46.08833312988281,-0.035675663444092454,-0.038675663444092456,True,-0.10299999999999987,True,-0.09601763940687402,0.10162800250467208,-0.14030366594876453,
SFBS,2023-04-21,3,-0.3135,s07_insider_buying,2023-04-24,47.793394175332836,90,2023-08-31,53.319366455078125,0.11562209328496187,0.11262209328496187,True,-0.10299999999999987,True,-0.09601763940687402,0.0971695407564308,0.01545255252853106,
SGC,2024-08-16,3,-0.391,s07_insider_buying,2024-08-19,12.225167240377136,30,2024-10-01,13.908541679382324,0.13769745688593593,0.13469745688593593,False,0.13469745688593593,False,0.13469745688593593,0.028183215083210422,0.1065142418027255,
SGC,2024-08-16,3,-0.391,s07_insider_buying,2024-08-19,12.225167240377136,60,2024-11-12,15.5275239944458,0.2701277364256973,0.2671277364256973,False,0.2671277364256973,False,0.2671277364256973,0.0793194922428071,0.18780824418289022,
SGC,2024-08-16,3,-0.391,s07_insider_buying,2024-08-19,12.225167240377136,90,2024-12-26,15.175050735473633,0.24129596242689066,0.23829596242689066,False,0.23829596242689066,False,0.23829596242689066,0.09100748810506176,0.1472884743218289,
SHAK,2026-05-15,6,-0.423,s07_insider_buying,2026-05-18,59.900001525878906,30,,,,,,,,,,,exit_out_of_range
SHAK,2026-05-15,6,-0.423,s07_insider_buying,2026-05-18,59.900001525878906,60,,,,,,,,,,,exit_out_of_range
SHAK,2026-05-15,6,-0.423,s07_insider_buying,2026-05-18,59.900001525878906,90,,,,,,,,,,,exit_out_of_range
SHEN,2024-05-07,4,-0.2945,s07_insider_buying,2024-05-08,15.113043910870825,30,2024-06-21,15.663681030273438,0.03643456094285136,0.033434560942851355,False,0.033434560942851355,False,0.033434560942851355,0.060176720777905146,-0.02674215983505379,
SHEN,2024-05-07,4,-0.2945,s07_insider_buying,2024-05-08,15.113043910870825,60,2024-08-05,18.102218627929688,0.19778773453498322,0.19478773453498321,False,0.19478773453498321,False,0.19478773453498321,0.0073539431021945045,0.1874337914327887,
SHEN,2024-05-07,4,-0.2945,s07_insider_buying,2024-05-08,15.113043910870825,90,2024-09-17,15.663681030273438,0.03643456094285136,0.033434560942851355,True,-0.10299999999999998,True,-0.10051368103298419,0.09631361121290194,-0.06287905027005058,
SKIL,2022-12-19,3,-0.527,s07_insider_buying,2022-12-20,21.0,30,2023-02-03,39.599998474121094,0.8857142130533855,0.8827142130533855,False,0.8827142130533855,False,0.8827142130533855,0.08733465200908563,0.7953795610442999,
SKIL,2022-12-19,3,-0.527,s07_insider_buying,2022-12-20,21.0,60,2023-03-20,38.400001525878906,0.8285715012323289,0.8255715012323289,False,0.8255715012323289,False,0.8255715012323289,0.04222411395783654,0.7833473872744924,
SKIL,2022-12-19,3,-0.527,s07_insider_buying,2022-12-20,21.0,90,2023-05-02,22.600000381469727,0.07619049435570124,0.07319049435570124,False,0.07319049435570124,False,0.07319049435570124,0.08748765495899335,-0.014297160603292114,
SKIN,2023-08-16,3,-0.4224,s07_insider_buying,2023-08-17,6.019999980926514,30,2023-09-29,6.019999980926514,0.0,-0.003,True,-0.10299999999999998,False,-0.003,-0.02759122487370602,0.024591224873706023,
SKIN,2023-08-16,3,-0.4224,s07_insider_buying,2023-08-17,6.019999980926514,60,2023-11-10,3.5999999046325684,-0.4019933694287974,-0.4049933694287974,True,-0.10299999999999998,True,-0.13701493379749485,0.002276027358934396,-0.4072693967877318,
SKIN,2023-08-16,3,-0.4224,s07_insider_buying,2023-08-17,6.019999980926514,90,2023-12-26,3.240000009536743,-0.46179401664415154,-0.46479401664415154,True,-0.10299999999999998,True,-0.13701493379749485,0.08637006789816426,-0.5511640845423158,
