ticker,event_date,setup_type,region,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
CTSH,2017-02-09,s_quant_gate_placebo_sma_both_norsi,US,2017-02-10,50.80167150193931,90,2017-06-21,59.620399475097656,0.1735912955702983,0.17059129557029828,False,0.17059129557029828,False,0.17059129557029828,0.06145840715969819,0.10913288841060009,
PLD,2015-03-18,s_quant_gate_placebo_sma_both_norsi,US,2015-03-19,31.076589019695636,30,2015-05-01,29.01630401611328,-0.06629701227108908,-0.06929701227108909,False,-0.06929701227108909,True,-0.03870739018806879,0.00809969173547187,-0.07739670400656096,
PLD,2015-03-18,s_quant_gate_placebo_sma_both_norsi,US,2015-03-19,31.076589019695636,60,2015-06-15,28.27420997619629,-0.09017653262149405,-0.09317653262149406,False,-0.09317653262149406,True,-0.03870739018806879,0.00039725779939692174,-0.09357379042089098,
PLD,2015-03-18,s_quant_gate_placebo_sma_both_norsi,US,2015-03-19,31.076589019695636,90,2015-07-28,29.237699508666992,-0.05917282330641882,-0.06217282330641882,True,-0.10300000000000009,True,-0.03870739018806879,0.0063210361360463985,-0.06849385944246522,
BEN,2017-09-26,s_quant_gate_placebo_sma_both_norsi,US,2017-09-27,27.267458333829556,30,2017-11-08,26.11273193359375,-0.04234814943507903,-0.04534814943507903,False,-0.04534814943507903,True,-0.032730433566473316,0.036937783675949465,-0.0822859331110285,
BEN,2017-09-26,s_quant_gate_placebo_sma_both_norsi,US,2017-09-27,27.267458333829556,60,2017-12-21,27.328279495239258,0.0022305401796192115,-0.0007694598203807886,False,-0.0007694598203807886,True,-0.032730433566473316,0.07630726950772648,-0.07707672932810727,
BEN,2017-09-26,s_quant_gate_placebo_sma_both_norsi,US,2017-09-27,27.267458333829556,90,2018-02-06,24.89061164855957,-0.08716788547618814,-0.09016788547618815,True,-0.10300000000000009,True,-0.032730433566473316,0.08254249827331428,-0.17271038374950243,
ACGL,2015-09-16,s_quant_gate_placebo_sma_both_norsi,US,2015-09-17,22.28589076613453,30,2015-10-29,24.612422943115234,0.10439484790601616,0.10139484790601616,False,0.10139484790601616,False,0.10139484790601616,0.049473340064891014,0.05192150784112515,
ACGL,2015-09-16,s_quant_gate_placebo_sma_both_norsi,US,2015-09-17,22.28589076613453,60,2015-12-11,22.168615341186523,-0.005262317139515749,-0.008262317139515748,False,-0.008262317139515748,False,-0.008262317139515748,0.014546112210878759,-0.022808429350394507,
ACGL,2015-09-16,s_quant_gate_placebo_sma_both_norsi,US,2015-09-17,22.28589076613453,90,2016-01-27,20.88490104675293,-0.06286442548262561,-0.06586442548262561,True,-0.10299999999999998,True,-0.03578110339391982,-0.048927361009718506,-0.016937064472907104,
TRV,2021-07-15,s_quant_gate_placebo_sma_both_norsi,US,2021-07-16,141.61899978842143,30,2021-08-27,147.08157348632812,0.03857232225949736,0.03557232225949736,False,0.03557232225949736,True,-0.0364562443909251,0.032659820685699836,0.0029125015737975213,
TRV,2021-07-15,s_quant_gate_placebo_sma_both_norsi,US,2021-07-16,141.61899978842143,60,2021-10-11,142.55441284179688,0.006605138115457265,0.003605138115457265,False,0.003605138115457265,True,-0.0364562443909251,0.00016634564371043048,0.0034387924717468347,
TRV,2021-07-15,s_quant_gate_placebo_sma_both_norsi,US,2021-07-16,141.61899978842143,90,2021-11-22,143.13839721679688,0.01072876824893143,0.007728768248931431,False,0.007728768248931431,True,-0.0364562443909251,0.07581902599397639,-0.06809025774504496,
EW,2021-12-07,s_quant_gate_placebo_sma_both_norsi,US,2021-12-08,116.04000091552734,30,2022-01-21,112.6500015258789,-0.029214058625492645,-0.03221405862549265,False,-0.03221405862549265,False,-0.03221405862549265,-0.062259873410056676,0.03004581478456403,
EW,2021-12-07,s_quant_gate_placebo_sma_both_norsi,US,2021-12-08,116.04000091552734,60,2022-03-07,108.3499984741211,-0.06627027215386072,-0.06927027215386072,True,-0.10299999999999998,True,-0.061311218232106945,-0.10197659770793999,0.03270632555407926,
EW,2021-12-07,s_quant_gate_placebo_sma_both_norsi,US,2021-12-08,116.04000091552734,90,2022-04-19,124.5199966430664,0.07307821148426363,0.07007821148426363,True,-0.10299999999999998,True,-0.061311218232106945,-0.04418396398183566,0.11426217546609929,
OMC,2026-06-01,s_quant_gate_placebo_sma_both_norsi,US,2026-06-02,74.8596874792005,30,2026-07-16,84.16999816894531,0.12437015172327093,0.12137015172327092,False,0.12137015172327092,True,-0.06280316624010418,-0.0057805470547398485,0.12715069877801077,
OMC,2026-06-01,s_quant_gate_placebo_sma_both_norsi,US,2026-06-02,74.8596874792005,60,,,,,,,,,,,exit_out_of_range
OMC,2026-06-01,s_quant_gate_placebo_sma_both_norsi,US,2026-06-02,74.8596874792005,90,,,,,,,,,,,exit_out_of_range
GS,2022-09-08,s_quant_gate_placebo_sma_both_norsi,US,2022-09-09,308.42033871619714,30,2022-10-21,296.6669006347656,-0.03810850519896103,-0.04110850519896103,True,-0.10299999999999998,True,-0.04560448927746363,-0.06682334486833752,0.025714839669376488,
GS,2022-09-08,s_quant_gate_placebo_sma_both_norsi,US,2022-09-09,308.42033871619714,60,2022-12-05,341.2686767578125,0.10650509683747478,0.10350509683747477,True,-0.10299999999999998,True,-0.04560448927746363,-0.0037456941442980396,0.10725079098177281,
GS,2022-09-08,s_quant_gate_placebo_sma_both_norsi,US,2022-09-09,308.42033871619714,90,2023-01-19,322.172607421875,0.044589370347370094,0.04158937034737009,True,-0.10299999999999998,True,-0.04560448927746363,-0.02659672484751252,0.06818609519488261,
G24.DE,2017-11-30,s_quant_gate_placebo_sma_both_norsi,EU,2017-12-01,30.601463831258187,30,2018-01-17,31.30668067932129,0.023045199796708715,0.020045199796708716,False,0.020045199796708716,True,-0.05527985535161628,0.06148640528562499,-0.04144120548891628,
G24.DE,2017-11-30,s_quant_gate_placebo_sma_both_norsi,EU,2017-12-01,30.601463831258187,60,2018-02-28,31.375904083251957,0.025307294326316176,0.022307294326316177,False,0.022307294326316177,True,-0.05527985535161628,0.03126791686929242,-0.008960622542976245,
G24.DE,2017-11-30,s_quant_gate_placebo_sma_both_norsi,EU,2017-12-01,30.601463831258187,90,2018-04-13,35.28707504272461,0.15311722463028898,0.15011722463028898,False,0.15011722463028898,True,-0.05527985535161628,0.010623027442446142,0.13949419718784284,
DSY.PA,2020-07-29,s_quant_gate_placebo_sma_both_norsi,EU,2020-07-30,29.543333506186052,30,2020-09-10,30.1488094329834,0.020494502648814805,0.017494502648814806,False,0.017494502648814806,False,0.017494502648814806,0.037247708253387746,-0.01975320560457294,
DSY.PA,2020-07-29,s_quant_gate_placebo_sma_both_norsi,EU,2020-07-30,29.543333506186052,60,2020-10-22,29.31267738342285,-0.007807383100993048,-0.010807383100993048,False,-0.010807383100993048,True,-0.055665049253838084,0.07483508202508848,-0.08564246512608154,
DSY.PA,2020-07-29,s_quant_gate_placebo_sma_both_norsi,EU,2020-07-30,29.543333506186052,90,2020-12-03,29.245403289794922,-0.01008451589691961,-0.01308451589691961,False,-0.01308451589691961,True,-0.055665049253838084,0.14370232158887775,-0.15678683748579736,
AEE,2022-09-19,s_quant_gate_placebo_sma_both_norsi,US,2022-09-20,81.67539243976026,30,2022-11-01,73.23051452636719,-0.10339562089795407,-0.10639562089795407,True,-0.10299999999999998,True,-0.040006987869295796,-0.0014021550943151828,-0.10499346580363889,
AEE,2022-09-19,s_quant_gate_placebo_sma_both_norsi,US,2022-09-20,81.67539243976026,60,2022-12-14,80.6153793334961,-0.01297836563253707,-0.01597836563253707,True,-0.10299999999999998,True,-0.040006987869295796,0.037241133578445273,-0.053219499210982346,
AEE,2022-09-19,s_quant_gate_placebo_sma_both_norsi,US,2022-09-20,81.67539243976026,90,2023-01-30,78.02965545654297,-0.04463690806146059,-0.04763690806146059,True,-0.10299999999999998,True,-0.040006987869295796,0.0451087296947823,-0.0927456377562429,
CMG,2021-11-12,s_quant_gate_placebo_sma_both_norsi,US,2021-11-15,37.400001525878906,30,2021-12-29,34.97200012207031,-0.06491982098258842,-0.06791982098258842,True,-0.10299999999999998,True,-0.0425581829405598,0.02244270600973519,-0.09036252699232361,
CMG,2021-11-12,s_quant_gate_placebo_sma_both_norsi,US,2021-11-15,37.400001525878906,60,2022-02-10,31.559999465942383,-0.15614978132809798,-0.15914978132809798,True,-0.10299999999999998,True,-0.0425581829405598,-0.03785702373943012,-0.12129275758866787,
CMG,2021-11-12,s_quant_gate_placebo_sma_both_norsi,US,2021-11-15,37.400001525878906,90,2022-03-25,31.127399444580078,-0.16771662634715412,-0.17071662634715412,True,-0.10299999999999998,True,-0.0425581829405598,-0.02762952761791382,-0.1430870987292403,
FTV,2020-01-29,s_quant_gate_placebo_sma_both_norsi,US,2020-01-30,45.987306229822885,30,2020-03-13,36.68990707397461,-0.20217316294597154,-0.20517316294597154,True,-0.10299999999999998,True,-0.03749924467795174,-0.16968771521968662,-0.035485447726284924,
FTV,2020-01-29,s_quant_gate_placebo_sma_both_norsi,US,2020-01-30,45.987306229822885,60,2020-04-27,39.300533294677734,-0.14540475368850292,-0.14840475368850292,True,-0.10299999999999998,True,-0.03749924467795174,-0.10982266593595857,-0.03858208775254435,
FTV,2020-01-29,s_quant_gate_placebo_sma_both_norsi,US,2020-01-30,45.987306229822885,90,2020-06-09,42.787452697753906,-0.06958123435361963,-0.07258123435361963,True,-0.10299999999999998,True,-0.03749924467795174,-0.0051905234153099,-0.06739071093830973,
AWK,2014-03-18,s_quant_gate_placebo_sma_both_norsi,US,2014-03-19,35.2168814272256,30,2014-05-01,35.742740631103516,0.014932020740240137,0.011932020740240138,False,0.011932020740240138,False,0.011932020740240138,0.007892222174218588,0.00403979856602155,
AWK,2014-03-18,s_quant_gate_placebo_sma_both_norsi,US,2014-03-19,35.2168814272256,60,2014-06-13,37.31941223144531,0.05970235634192966,0.05670235634192966,False,0.05670235634192966,False,0.05670235634192966,0.0389321339501163,0.01777022239181336,
AWK,2014-03-18,s_quant_gate_placebo_sma_both_norsi,US,2014-03-19,35.2168814272256,90,2014-07-28,38.18350601196289,0.08423870781595788,0.08123870781595788,False,0.08123870781595788,False,0.08123870781595788,0.06364524839082142,0.01759345942513646,
WTW,2018-03-05,s_quant_gate_placebo_sma_both_norsi,US,2018-03-06,139.76996462121858,30,2018-04-18,136.3428192138672,-0.024519898939940887,-0.027519898939940887,False,-0.027519898939940887,True,-0.04865848062366063,-0.006685104103876238,-0.02083479483606465,
WTW,2018-03-05,s_quant_gate_placebo_sma_both_norsi,US,2018-03-06,139.76996462121858,60,2018-05-31,134.99424743652344,-0.03416840805274224,-0.03716840805274224,False,-0.03716840805274224,True,-0.04865848062366063,-0.004664387841949114,-0.03250402021079313,
WTW,2018-03-05,s_quant_gate_placebo_sma_both_norsi,US,2018-03-06,139.76996462121858,90,2018-07-13,141.71340942382812,0.013904595367655315,0.010904595367655315,False,0.010904595367655315,True,-0.04865848062366063,0.03172453119923402,-0.020819935831578703,
FSLR,2022-10-26,s_quant_gate_placebo_sma_both_norsi,US,2022-10-27,131.72999572753906,30,2022-12-09,150.9600067138672,0.1459805026191765,0.1429805026191765,False,0.1429805026191765,False,0.1429805026191765,0.0266531103547909,0.1163273922643856,
FSLR,2022-10-26,s_quant_gate_placebo_sma_both_norsi,US,2022-10-27,131.72999572753906,60,2023-01-25,168.25999450683594,0.27730964825090343,0.2743096482509034,False,0.2743096482509034,False,0.2743096482509034,0.049908455321447276,0.22440119292945615,
FSLR,2022-10-26,s_quant_gate_placebo_sma_both_norsi,US,2022-10-27,131.72999572753906,90,2023-03-09,211.25,0.6036590514808369,0.6006590514808369,False,0.6006590514808369,False,0.6006590514808369,0.026856833688479798,0.5738022177923571,
EDEN.PA,2022-10-20,s_quant_gate_placebo_sma_both_norsi,EU,2022-10-21,43.28628766775511,30,2022-12-02,45.181034088134766,0.043772439783305694,0.04077243978330569,False,0.04077243978330569,False,0.04077243978330569,0.11445532301200156,-0.07368288322869587,
EDEN.PA,2022-10-20,s_quant_gate_placebo_sma_both_norsi,EU,2022-10-21,43.28628766775511,60,2023-01-16,42.56283950805664,-0.016713102432144633,-0.019713102432144632,False,-0.019713102432144632,True,-0.045835583917461564,0.09442526137732576,-0.1141383638094704,
EDEN.PA,2022-10-20,s_quant_gate_placebo_sma_both_norsi,EU,2022-10-21,43.28628766775511,90,2023-02-27,46.12841033935547,0.06565872992886645,0.06265872992886645,False,0.06265872992886645,True,-0.045835583917461564,0.09431531851456731,-0.03165658858570086,
ESS,2018-09-25,s_quant_gate_placebo_sma_both_norsi,US,2018-09-26,184.8838947697187,30,2018-11-07,195.41612243652344,0.056966712432811484,0.05396671243281148,False,0.05396671243281148,False,0.05396671243281148,-0.03403114374494309,0.08799785617775457,
ESS,2018-09-25,s_quant_gate_placebo_sma_both_norsi,US,2018-09-26,184.8838947697187,60,2018-12-21,192.92547607421875,0.043495304523502254,0.04049530452350225,False,0.04049530452350225,False,0.04049530452350225,-0.16776448121979903,0.20825978574330128,
ESS,2018-09-25,s_quant_gate_placebo_sma_both_norsi,US,2018-09-26,184.8838947697187,90,2019-02-06,212.74180603027344,0.150677868914721,0.147677868914721,False,0.147677868914721,False,0.147677868914721,-0.056983850953179815,0.20466171986790083,
BAX,2016-02-01,s_quant_gate_placebo_sma_both_norsi,US,2016-02-02,31.889858283245538,30,2016-03-16,34.13957595825195,0.07054649334043561,0.06754649334043561,False,0.06754649334043561,False,0.06754649334043561,0.05928291618996062,0.008263577150474988,
BAX,2016-02-01,s_quant_gate_placebo_sma_both_norsi,US,2016-02-02,31.889858283245538,60,2016-04-28,37.74711227416992,0.18367137097005215,0.18067137097005215,False,0.18067137097005215,False,0.18067137097005215,0.08626757178762756,0.09440379918242459,
