ticker,event_date,n_insiders,drawdown_pct,setup_type,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
HDSN,2026-05-14,3,-0.3459,s07_insider_buying,2026-05-15,4.78000020980835,90,,,,,,,,,,,exit_out_of_range
HEPA,2026-04-21,4,-0.3548,s07_insider_buying,2026-04-22,0.05000000074505806,30,2026-06-04,0.06199999898672104,0.23999996125698142,0.23699996125698142,True,-0.10299999999999987,False,0.23699996125698142,0.06760202125619985,0.16939794000078157,
HEPA,2026-04-21,4,-0.3548,s07_insider_buying,2026-04-22,0.05000000074505806,60,,,,,,,,,,,exit_out_of_range
HEPA,2026-04-21,4,-0.3548,s07_insider_buying,2026-04-22,0.05000000074505806,90,,,,,,,,,,,exit_out_of_range
HLNE,2026-02-20,4,-0.3043,s07_insider_buying,2026-02-23,104.98193268369828,30,2026-04-07,95.85818481445312,-0.08690779104566726,-0.08990779104566726,True,-0.10300000000000009,True,-0.13507010733075742,-0.038977277871925065,-0.0509305131737422,
HLNE,2026-02-20,4,-0.3043,s07_insider_buying,2026-02-23,104.98193268369828,60,2026-05-19,83.49002838134766,-0.20472002898921582,-0.20772002898921582,True,-0.10300000000000009,True,-0.13507010733075742,0.06964483980747738,-0.2773648687966932,
HLNE,2026-02-20,4,-0.3043,s07_insider_buying,2026-02-23,104.98193268369828,90,,,,,,,,,,,exit_out_of_range
HROW,2026-05-18,4,-0.4297,s07_insider_buying,2026-05-19,30.920000076293945,30,,,,,,,,,,,exit_out_of_range
HROW,2026-05-18,4,-0.4297,s07_insider_buying,2026-05-19,30.920000076293945,60,,,,,,,,,,,exit_out_of_range
HROW,2026-05-18,4,-0.4297,s07_insider_buying,2026-05-19,30.920000076293945,90,,,,,,,,,,,exit_out_of_range
HUBS,2026-05-12,3,-0.3945,s07_insider_buying,2026-05-13,179.25,30,,,,,,,,,,,exit_out_of_range
HUBS,2026-05-12,3,-0.3945,s07_insider_buying,2026-05-13,179.25,60,,,,,,,,,,,exit_out_of_range
HUBS,2026-05-12,3,-0.3945,s07_insider_buying,2026-05-13,179.25,90,,,,,,,,,,,exit_out_of_range
HYPD,2025-12-18,3,-0.7464,s07_insider_buying,2025-12-19,3.009999990463257,30,2026-02-04,3.6500000953674316,0.2126246202431632,0.2096246202431632,False,0.2096246202431632,False,0.2096246202431632,0.01418876365507793,0.19543585658808527,
HYPD,2025-12-18,3,-0.7464,s07_insider_buying,2025-12-19,3.009999990463257,60,2026-03-19,3.640000104904175,0.20930236426477777,0.20630236426477777,False,0.20630236426477777,False,0.20630236426477777,-0.02481563977081125,0.23111800403558902,
HYPD,2025-12-18,3,-0.7464,s07_insider_buying,2025-12-19,3.009999990463257,90,2026-05-01,4.179999828338623,0.38870426630642485,0.38570426630642485,False,0.38570426630642485,False,0.38570426630642485,0.06802949215504106,0.3176747741513838,
IBP,2026-05-11,4,-0.3961,s07_insider_buying,2026-05-12,209.06554428573403,30,2026-06-25,225.05499267578125,0.0764805527600192,0.07348055276001919,False,0.07348055276001919,False,0.07348055276001919,-0.003859209898116389,0.07733976265813558,
IBP,2026-05-11,4,-0.3961,s07_insider_buying,2026-05-12,209.06554428573403,60,,,,,,,,,,,exit_out_of_range
IBP,2026-05-11,4,-0.3961,s07_insider_buying,2026-05-12,209.06554428573403,90,,,,,,,,,,,exit_out_of_range
INR,2026-06-10,3,-0.2793,s07_insider_buying,2026-06-11,13.800000190734863,30,,,,,,,,,,,exit_out_of_range
INR,2026-06-10,3,-0.2793,s07_insider_buying,2026-06-11,13.800000190734863,60,,,,,,,,,,,exit_out_of_range
INR,2026-06-10,3,-0.2793,s07_insider_buying,2026-06-11,13.800000190734863,90,,,,,,,,,,,exit_out_of_range
INSE,2026-03-26,3,-0.3004,s07_insider_buying,2026-03-27,6.789999961853027,30,2026-05-11,7.71999979019165,0.13696610214484028,0.13396610214484028,False,0.13396610214484028,False,0.13396610214484028,0.15066150471862905,-0.016695402573788765,
INSE,2026-03-26,3,-0.3004,s07_insider_buying,2026-03-27,6.789999961853027,60,2026-06-24,8.050000190734863,0.1855670450604796,0.1825670450604796,False,0.1825670450604796,False,0.1825670450604796,0.1441696815986271,0.03839736346185252,
INSE,2026-03-26,3,-0.3004,s07_insider_buying,2026-03-27,6.789999961853027,90,,,,,,,,,,,exit_out_of_range
INV,2025-12-02,3,-0.2626,s07_insider_buying,2025-12-03,4.900000095367432,30,2026-01-16,3.75,-0.23469389244597505,-0.23769389244597505,True,-0.10299999999999998,True,-0.2671259819361206,0.019298144008766505,-0.25699203645474156,
INV,2025-12-02,3,-0.2626,s07_insider_buying,2025-12-03,4.900000095367432,60,2026-03-03,2.7799999713897705,-0.4326530781054384,-0.4356530781054384,True,-0.10299999999999998,True,-0.2671259819361206,0.00260127216824535,-0.43825435027368376,
INV,2025-12-02,3,-0.2626,s07_insider_buying,2025-12-03,4.900000095367432,90,2026-04-15,4.760000228881836,-0.02857140076751319,-0.03157140076751319,True,-0.10299999999999998,True,-0.2671259819361206,0.03431744356913646,-0.06588884433664965,
IPX,2026-03-27,4,-0.6149,s07_insider_buying,2026-03-30,24.3700008392334,30,2026-05-12,40.47999954223633,0.6610586027172947,0.6580586027172947,False,0.6580586027172947,False,0.6580586027172947,0.15320800499776066,0.504850597719534,
IPX,2026-03-27,4,-0.6149,s07_insider_buying,2026-03-30,24.3700008392334,60,2026-06-25,26.309999465942383,0.07960601394751565,0.07660601394751565,False,0.07660601394751565,False,0.07660601394751565,0.14671880613114774,-0.07011279218363209,
IPX,2026-03-27,4,-0.6149,s07_insider_buying,2026-03-30,24.3700008392334,90,,,,,,,,,,,exit_out_of_range
ITGR,2025-11-12,3,-0.3714,s07_insider_buying,2025-11-13,68.80000305175781,30,2025-12-29,78.52999877929688,0.14142435023177602,0.13842435023177602,False,0.13842435023177602,False,0.13842435023177602,0.013787577712713439,0.12463677251906258,
ITGR,2025-11-12,3,-0.3714,s07_insider_buying,2025-11-13,68.80000305175781,60,2026-02-11,87.18000030517578,0.26715111101944,0.26415111101944,False,0.26415111101944,False,0.26415111101944,0.019845165946773324,0.24430594507266667,
ITGR,2025-11-12,3,-0.3714,s07_insider_buying,2025-11-13,68.80000305175781,90,2026-03-26,86.83000183105469,0.262063924121239,0.259063924121239,False,0.259063924121239,False,0.259063924121239,-0.04663764039968088,0.3057015645209199,
IVFH,2026-01-06,4,-0.3043,s07_insider_buying,2026-01-07,0.4000000059604645,30,2026-02-20,0.46000000834465027,0.1500000037252902,0.1470000037252902,True,-0.10299999999999987,False,0.1470000037252902,-0.003987269387815351,0.15098727311310556,
IVFH,2026-01-06,4,-0.3043,s07_insider_buying,2026-01-07,0.4000000059604645,60,2026-04-06,0.32679998874664307,-0.1830000403076404,-0.1860000403076404,True,-0.10299999999999987,True,-0.15001102282180023,-0.04545057242169792,-0.14054946788594247,
IVFH,2026-01-06,4,-0.3043,s07_insider_buying,2026-01-07,0.4000000059604645,90,2026-05-18,0.30399999022483826,-0.24000003576278628,-0.24300003576278628,True,-0.10299999999999987,True,-0.15001102282180023,0.07003463221689521,-0.3130346679796815,
KBR,2026-05-19,3,-0.2565,s07_insider_buying,2026-05-20,31.55405932334519,30,,,,,,,,,,,exit_out_of_range
KBR,2026-05-19,3,-0.2565,s07_insider_buying,2026-05-20,31.55405932334519,60,,,,,,,,,,,exit_out_of_range
KBR,2026-05-19,3,-0.2565,s07_insider_buying,2026-05-20,31.55405932334519,90,,,,,,,,,,,exit_out_of_range
KKR,2026-02-17,4,-0.2804,s07_insider_buying,2026-02-18,102.18947300238048,30,2026-04-01,91.18107604980469,-0.10772535202642008,-0.11072535202642009,True,-0.10299999999999998,True,-0.09478060284510037,-0.039458718637228496,-0.07126663338919159,
KKR,2026-02-17,4,-0.2804,s07_insider_buying,2026-02-18,102.18947300238048,60,2026-05-14,99.375,-0.027541711682131043,-0.030541711682131042,True,-0.10299999999999998,True,-0.09478060284510037,0.0967709370724541,-0.12731264875458514,
KKR,2026-02-17,4,-0.2804,s07_insider_buying,2026-02-18,102.18947300238048,90,,,,,,,,,,,exit_out_of_range
LAW,2026-02-27,3,-0.6352,s07_insider_buying,2026-03-02,3.0999999046325684,30,2026-04-14,3.7699999809265137,0.2161290635179416,0.21312906351794159,False,0.21312906351794159,False,0.21312906351794159,0.026015261432645653,0.18711380208529593,
LAW,2026-02-27,3,-0.6352,s07_insider_buying,2026-03-02,3.0999999046325684,60,2026-05-27,3.7100000381469727,0.19677424267105104,0.19377424267105103,False,0.19377424267105103,False,0.19377424267105103,0.10875124174624373,0.0850230009248073,
LAW,2026-02-27,3,-0.6352,s07_insider_buying,2026-03-02,3.0999999046325684,90,,,,,,,,,,,exit_out_of_range
LENZ,2026-03-27,3,-0.6051,s07_insider_buying,2026-03-30,9.0,30,2026-05-12,7.909999847412109,-0.1211111280653212,-0.12411112806532121,True,-0.10300000000000009,True,-0.2141712636706956,0.15320800499776066,-0.27731913306308187,
LENZ,2026-03-27,3,-0.6051,s07_insider_buying,2026-03-30,9.0,60,2026-06-25,5.335000038146973,-0.40722221798366975,-0.41022221798366976,True,-0.10300000000000009,True,-0.2141712636706956,0.14671880613114774,-0.5569410241148175,
LENZ,2026-03-27,3,-0.6051,s07_insider_buying,2026-03-30,9.0,90,,,,,,,,,,,exit_out_of_range
MAIA,2025-12-22,5,-0.2652,s07_insider_buying,2025-12-23,1.350000023841858,30,2026-02-06,1.9700000286102295,0.45925925468057605,0.45625925468057604,False,0.45625925468057604,False,0.45625925468057604,0.009796519558256556,0.4464627351223195,
MAIA,2025-12-22,5,-0.2652,s07_insider_buying,2025-12-23,1.350000023841858,60,2026-03-23,1.4900000095367432,0.10370369127584933,0.10070369127584933,False,0.10070369127584933,False,0.10070369127584933,-0.039112916618428084,0.1398166078942774,
MAIA,2025-12-22,5,-0.2652,s07_insider_buying,2025-12-23,1.350000023841858,90,2026-05-05,1.3899999856948853,0.029629600849335302,0.026629600849335303,True,-0.10299999999999998,False,0.026629600849335303,0.06115730403294273,-0.03452770318360743,
MMSI,2026-05-06,3,-0.2573,s07_insider_buying,2026-05-07,61.900001525878906,30,2026-06-22,66.5,0.07431338224116102,0.07131338224116102,False,0.07131338224116102,False,0.07131338224116102,0.015315630930037294,0.05599775131112372,
MMSI,2026-05-06,3,-0.2573,s07_insider_buying,2026-05-07,61.900001525878906,60,,,,,,,,,,,exit_out_of_range
MMSI,2026-05-06,3,-0.2573,s07_insider_buying,2026-05-07,61.900001525878906,90,,,,,,,,,,,exit_out_of_range
NAVN,2025-12-17,5,-0.3637,s07_insider_buying,2025-12-18,13.0,30,2026-02-03,10.34000015258789,-0.20461537287785458,-0.2076153728778546,True,-0.10299999999999987,True,-0.21831230843235627,0.02061328398403295,-0.22822865686188754,
NAVN,2025-12-17,5,-0.3637,s07_insider_buying,2025-12-18,13.0,60,2026-03-18,9.0600004196167,-0.30307689079871547,-0.3060768907987155,True,-0.10299999999999987,True,-0.21831230843235627,-0.02097918177746605,-0.2850977090212494,
NAVN,2025-12-17,5,-0.3637,s07_insider_buying,2025-12-18,13.0,90,2026-04-30,17.489999771118164,0.3453845977783203,0.3423845977783203,True,-0.10299999999999987,True,-0.21831230843235627,0.06663530915857696,0.27574928861974335,
