ticker,event_date,setup_type,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
DLR,2023-06-07,s03_catalyst_rerating_placebo,2023-06-08,92.92546727452499,60,2023-09-05,119.07133483886719,0.28136385353974913,0.27836385353974913,False,0.27836385353974913,False,0.27836385353974913,0.056932994291245764,0.22143085924850336,
DLR,2023-06-07,s03_catalyst_rerating_placebo,2023-06-08,92.92546727452499,90,2023-10-17,113.39969635009766,0.22032957892034788,0.21732957892034788,False,0.21732957892034788,False,0.21732957892034788,0.0294485888682412,0.18788099005210668,
DLTR,2022-04-01,s03_catalyst_rerating_placebo,2022-04-04,159.36000061035156,10,2022-04-19,171.8699951171875,0.07850147125327833,0.07550147125327833,False,0.07550147125327833,False,0.07550147125327833,-0.017853619768514295,0.09335509102179262,
DLTR,2022-04-01,s03_catalyst_rerating_placebo,2022-04-04,159.36000061035156,30,2022-05-17,156.35000610351562,-0.018888017666337853,-0.021888017666337852,False,-0.021888017666337852,False,-0.021888017666337852,-0.09888999126994225,0.07700197360360439,
DLTR,2022-04-01,s03_catalyst_rerating_placebo,2022-04-04,159.36000061035156,60,2022-06-30,155.85000610351562,-0.022025567855124217,-0.025025567855124217,True,-0.10299999999999998,True,-0.053275264973152714,-0.16386130010686117,0.13883573225173695,
DLTR,2022-04-01,s03_catalyst_rerating_placebo,2022-04-04,159.36000061035156,90,2022-08-12,166.75999450683594,0.04643570449386458,0.04343570449386458,True,-0.10299999999999998,True,-0.053275264973152714,-0.05337334837615415,0.09680905287001873,
DLTR,2016-12-27,s03_catalyst_rerating_placebo,2016-12-28,78.54000091552734,10,2017-01-12,77.52999877929688,-0.012859716379641561,-0.01585971637964156,False,-0.01585971637964156,False,-0.01585971637964156,-0.00017653103794890157,-0.01568318534169266,
DLTR,2016-12-27,s03_catalyst_rerating_placebo,2016-12-28,78.54000091552734,30,2017-02-10,78.0199966430664,-0.006620884471598365,-0.009620884471598364,False,-0.009620884471598364,True,-0.05914527133135905,0.021803443831705183,-0.03142432830330355,
DLTR,2016-12-27,s03_catalyst_rerating_placebo,2016-12-28,78.54000091552734,60,2017-03-27,76.12999725341797,-0.030685047542861943,-0.033685047542861946,False,-0.033685047542861946,True,-0.05914527133135905,0.035602113517663625,-0.06928716106052557,
DLTR,2016-12-27,s03_catalyst_rerating_placebo,2016-12-28,78.54000091552734,90,2017-05-09,82.77999877929688,0.053985202627254925,0.05098520262725492,False,0.05098520262725492,True,-0.05914527133135905,0.0614012143039806,-0.010416011676725678,
DPZ,2016-05-27,s03_catalyst_rerating_placebo,2016-05-31,108.74774153089757,10,2016-06-14,112.53143310546875,0.03479328877369059,0.03179328877369059,False,0.03179328877369059,False,0.03179328877369059,-0.011968080607206444,0.04376136938089703,
DPZ,2016-05-27,s03_catalyst_rerating_placebo,2016-05-31,108.74774153089757,30,2016-07-13,120.5998764038086,0.10898741165620973,0.10598741165620973,False,0.10598741165620973,False,0.10598741165620973,0.026014553691402043,0.07997285796480769,
DPZ,2016-05-27,s03_catalyst_rerating_placebo,2016-05-31,108.74774153089757,60,2016-08-24,133.4240264892578,0.22691307985783937,0.22391307985783937,False,0.22391307985783937,False,0.22391307985783937,0.04000248467371925,0.18391059518412012,
DPZ,2016-05-27,s03_catalyst_rerating_placebo,2016-05-31,108.74774153089757,90,2016-10-06,134.9319610595703,0.2407794328421362,0.2377794328421362,False,0.2377794328421362,False,0.2377794328421362,0.03532367829901162,0.2024557545431246,
DOW,2024-08-30,s03_catalyst_rerating_placebo,2024-09-03,47.23836560312265,10,2024-09-17,46.154178619384766,-0.022951407608950314,-0.025951407608950313,False,-0.025951407608950313,True,-0.041634762257822144,0.004638922872588269,-0.030590330481538582,
DOW,2024-08-30,s03_catalyst_rerating_placebo,2024-09-03,47.23836560312265,30,2024-10-15,47.10396194458008,-0.0028452224548110028,-0.005845222454811003,False,-0.005845222454811003,True,-0.041634762257822144,0.03762603868185965,-0.04347126113667066,
DOW,2024-08-30,s03_catalyst_rerating_placebo,2024-09-03,47.23836560312265,60,2024-11-26,39.90889358520508,-0.15515930588066462,-0.15815930588066462,True,-0.10299999999999998,True,-0.041634762257822144,0.07497696017451783,-0.23313626605518245,
DOW,2024-08-30,s03_catalyst_rerating_placebo,2024-09-03,47.23836560312265,90,2025-01-13,36.11152648925781,-0.23554665729436897,-0.23854665729436897,True,-0.10299999999999998,True,-0.041634762257822144,0.0440096024792227,-0.28255625977359167,
EIX,2022-10-27,s03_catalyst_rerating_placebo,2022-10-28,49.489462484098155,10,2022-11-11,50.51029586791992,0.020627287761506352,0.017627287761506353,False,0.017627287761506353,False,0.017627287761506353,0.04906985271012454,-0.03144256494861819,
EIX,2022-10-27,s03_catalyst_rerating_placebo,2022-10-28,49.489462484098155,30,2022-12-12,56.879974365234375,0.14933506064065494,0.14633506064065493,False,0.14633506064065493,False,0.14633506064065493,0.05022804556591831,0.09610701507473662,
EIX,2022-10-27,s03_catalyst_rerating_placebo,2022-10-28,49.489462484098155,60,2023-01-26,58.34368896484375,0.1789113487258145,0.1759113487258145,False,0.1759113487258145,False,0.1759113487258145,0.07038931175831142,0.10552203696750306,
EIX,2022-10-27,s03_catalyst_rerating_placebo,2022-10-28,49.489462484098155,90,2023-03-10,56.517513275146484,0.1420110552485101,0.1390110552485101,False,0.1390110552485101,False,0.1390110552485101,0.02056532710931047,0.11844572813919962,
EW,2026-04-16,s03_catalyst_rerating_placebo,2026-04-17,78.79000091552734,10,2026-05-01,83.9800033569336,0.06587133368573728,0.06287133368573727,False,0.06287133368573727,False,0.06287133368573727,0.02054830092395976,0.04232303276177751,
EW,2026-04-16,s03_catalyst_rerating_placebo,2026-04-17,78.79000091552734,30,2026-06-01,88.16000366210938,0.1189237547620774,0.11592375476207739,False,0.11592375476207739,False,0.11592375476207739,0.07420616394455459,0.0417175908175228,
EW,2026-04-16,s03_catalyst_rerating_placebo,2026-04-17,78.79000091552734,60,,,,,,,,,,,exit_out_of_range
EW,2026-04-16,s03_catalyst_rerating_placebo,2026-04-17,78.79000091552734,90,,,,,,,,,,,exit_out_of_range
ELV,2016-11-21,s03_catalyst_rerating_placebo,2016-11-22,121.01964743606779,10,2016-12-07,127.64881134033203,0.05477758400978905,0.051777584009789046,False,0.051777584009789046,False,0.051777584009789046,0.018547800974278328,0.03322978303551072,
ELV,2016-11-21,s03_catalyst_rerating_placebo,2016-11-22,121.01964743606779,30,2017-01-06,126.90159606933594,0.048603253751631215,0.04560325375163121,False,0.04560325375163121,False,0.04560325375163121,0.03645756089568786,0.009145692855943355,
ELV,2016-11-21,s03_catalyst_rerating_placebo,2016-11-22,121.01964743606779,60,2017-02-21,144.36976623535156,0.19294485890499047,0.18994485890499047,False,0.18994485890499047,False,0.18994485890499047,0.07878975744970607,0.1111551014552844,
ELV,2016-11-21,s03_catalyst_rerating_placebo,2016-11-22,121.01964743606779,90,2017-04-04,146.2435302734375,0.2084279980297825,0.2054279980297825,False,0.2054279980297825,False,0.2054279980297825,0.07885571269880742,0.1265722853309751,
EOG,2022-06-02,s03_catalyst_rerating_placebo,2022-06-03,117.10688510091356,10,2022-06-17,94.63280487060547,-0.1919108360788666,-0.1949108360788666,True,-0.10299999999999998,True,-0.07626632223039131,-0.10901955135506158,-0.08589128472380503,
EOG,2022-06-02,s03_catalyst_rerating_placebo,2022-06-03,117.10688510091356,30,2022-07-19,88.47862243652344,-0.2444626773201296,-0.2474626773201296,True,-0.10299999999999998,True,-0.07626632223039131,-0.04470307547778807,-0.20275960184234154,
EOG,2022-06-02,s03_catalyst_rerating_placebo,2022-06-03,117.10688510091356,60,2022-08-30,104.05333709716797,-0.11146695595649281,-0.11446695595649281,True,-0.10299999999999998,True,-0.07626632223039131,-0.030237350727307044,-0.08422960522918577,
EOG,2022-06-02,s03_catalyst_rerating_placebo,2022-06-03,117.10688510091356,90,2022-10-12,106.72196960449219,-0.0886789490427694,-0.09167894904276941,True,-0.10299999999999998,True,-0.07626632223039131,-0.12810077568732126,0.03642182664455185,
EQR,2018-08-21,s03_catalyst_rerating_placebo,2018-08-22,50.17696314768668,10,2018-09-06,50.9335823059082,0.01507901456679539,0.012079014566795391,False,0.012079014566795391,False,0.012079014566795391,0.007975221242224384,0.004103793324571007,
EQR,2018-08-21,s03_catalyst_rerating_placebo,2018-08-22,50.17696314768668,30,2018-10-04,49.0537223815918,-0.02238558684368419,-0.02538558684368419,False,-0.02538558684368419,True,-0.0292370302776731,0.017035960274837336,-0.04242154711852153,
EQR,2018-08-21,s03_catalyst_rerating_placebo,2018-08-22,50.17696314768668,60,2018-11-15,51.183189392089844,0.02005355010109966,0.01705355010109966,False,0.01705355010109966,True,-0.0292370302776731,-0.04066059341963757,0.05771414352073723,
EQR,2018-08-21,s03_catalyst_rerating_placebo,2018-08-22,50.17696314768668,90,2019-01-02,48.54328918457031,-0.03255824706465282,-0.035558247064652826,False,-0.035558247064652826,True,-0.0292370302776731,-0.11578257734887698,0.08022433028422415,
ERIE,2018-05-18,s03_catalyst_rerating_placebo,2018-05-21,95.1498239955729,10,2018-06-05,96.14205169677734,0.010428056086058568,0.007428056086058568,False,0.007428056086058568,False,0.007428056086058568,0.007655787043531648,-0.00022773095747307976,
ERIE,2018-05-18,s03_catalyst_rerating_placebo,2018-05-21,95.1498239955729,30,2018-07-03,99.1016616821289,0.04153279029438739,0.03853279029438739,False,0.03853279029438739,False,0.03853279029438739,-0.00327288430797279,0.04180567460236018,
ERIE,2018-05-18,s03_catalyst_rerating_placebo,2018-05-21,95.1498239955729,60,2018-08-15,107.09679412841797,0.12555956102873012,0.12255956102873011,False,0.12255956102873011,False,0.12255956102873011,0.036758053391390044,0.08580150763734007,
ERIE,2018-05-18,s03_catalyst_rerating_placebo,2018-05-21,95.1498239955729,90,2018-09-27,108.05345916748047,0.1356138627487944,0.1326138627487944,False,0.1326138627487944,False,0.1326138627487944,0.07438283054961725,0.058231032199177135,
EXPE,2021-11-18,s03_catalyst_rerating_placebo,2021-11-19,171.48296433772614,10,2021-12-06,164.03533935546875,-0.043430698851168126,-0.04643069885116813,True,-0.10299999999999987,True,-0.07084401794243023,-0.023040375490084974,-0.023390323361083154,
EXPE,2021-11-18,s03_catalyst_rerating_placebo,2021-11-19,171.48296433772614,30,2022-01-04,183.09886169433594,0.06773790855243744,0.06473790855243744,True,-0.10299999999999987,True,-0.07084401794243023,0.02048021314442683,0.04425769540801061,
EXPE,2021-11-18,s03_catalyst_rerating_placebo,2021-11-19,171.48296433772614,60,2022-02-16,211.18055725097656,0.2314958402227536,0.2284958402227536,True,-0.10299999999999987,True,-0.07084401794243023,-0.045657039774005925,0.2741528799967595,
EXPE,2021-11-18,s03_catalyst_rerating_placebo,2021-11-19,171.48296433772614,90,2022-03-31,193.27267456054688,0.1270663258415985,0.12406632584159849,True,-0.10299999999999987,True,-0.07084401794243023,-0.031888861834708515,0.155955187676307,
FFIV,2026-04-08,s03_catalyst_rerating_placebo,2026-04-09,303.55999755859375,10,2026-04-23,299.8900146484375,-0.012089810711794713,-0.015089810711794712,False,-0.015089810711794712,False,-0.015089810711794712,0.049804425969065536,-0.06489423668086025,
FFIV,2026-04-08,s03_catalyst_rerating_placebo,2026-04-09,303.55999755859375,30,2026-05-21,383.70001220703125,0.2640005774574059,0.2610005774574059,False,0.2610005774574059,False,0.2610005774574059,0.10058675245323379,0.16041382500417212,
FFIV,2026-04-08,s03_catalyst_rerating_placebo,2026-04-09,303.55999755859375,60,,,,,,,,,,,exit_out_of_range
FFIV,2026-04-08,s03_catalyst_rerating_placebo,2026-04-09,303.55999755859375,90,,,,,,,,,,,exit_out_of_range
FICO,2020-05-28,s03_catalyst_rerating_placebo,2020-05-29,400.3699951171875,10,2020-06-12,413.5199890136719,0.0328446038835537,0.029844603883553703,False,0.029844603883553703,False,0.029844603883553703,0.005785487693582336,0.024059116189971367,
FICO,2020-05-28,s03_catalyst_rerating_placebo,2020-05-29,400.3699951171875,30,2020-07-13,399.6199951171875,-0.001873267250660171,-0.004873267250660171,False,-0.004873267250660171,False,-0.004873267250660171,0.045511242262368024,-0.0503845095130282,
FICO,2020-05-28,s03_catalyst_rerating_placebo,2020-05-29,400.3699951171875,60,2020-08-24,420.6600036621094,0.050678144697089644,0.04767814469708964,False,0.04767814469708964,False,0.04767814469708964,0.13875863541879396,-0.09108049072170432,
FICO,2020-05-28,s03_catalyst_rerating_placebo,2020-05-29,400.3699951171875,90,2020-10-06,435.8299865722656,0.08856805426864978,0.08556805426864977,False,0.08556805426864977,False,0.08556805426864977,0.11667791400986971,-0.031109859741219936,
FRT,2019-04-24,s03_catalyst_rerating_placebo,2019-04-25,99.1308266963567,10,2019-05-09,96.54238891601562,-0.026111330517494924,-0.029111330517494923,False,-0.029111330517494923,False,-0.029111330517494923,-0.018690259288478783,-0.01042107122901614,
FRT,2019-04-24,s03_catalyst_rerating_placebo,2019-04-25,99.1308266963567,30,2019-06-07,98.67445373535156,-0.004603744124953568,-0.007603744124953568,False,-0.007603744124953568,False,-0.007603744124953568,-0.015301272692160084,0.007697528567206516,
FRT,2019-04-24,s03_catalyst_rerating_placebo,2019-04-25,99.1308266963567,60,2019-07-22,95.98628234863281,-0.03172115529063235,-0.034721155290632355,False,-0.034721155290632355,True,-0.0366741245178861,0.024746507951307395,-0.05946766324193975,
FRT,2019-04-24,s03_catalyst_rerating_placebo,2019-04-25,99.1308266963567,90,2019-09-03,99.23506164550781,0.0010514887510257864,-0.0019485112489742136,False,-0.0019485112489742136,True,-0.0366741245178861,0.00011717459494064997,-0.0020656858439148636,
FDX,2020-08-25,s03_catalyst_rerating_placebo,2020-08-26,155.88437037715136,10,2020-09-10,162.6419677734375,0.043350063768013536,0.04035006376801353,False,0.04035006376801353,False,0.04035006376801353,-0.03152902590572815,0.07187908967374168,
FDX,2020-08-25,s03_catalyst_rerating_placebo,2020-08-26,155.88437037715136,30,2020-10-08,196.4254608154297,0.2600715539357281,0.2570715539357281,False,0.2570715539357281,False,0.2570715539357281,0.0011490117740535766,0.25592254216167454,
FDX,2020-08-25,s03_catalyst_rerating_placebo,2020-08-26,155.88437037715136,60,2020-11-19,202.79525756835938,0.3009338721881507,0.2979338721881507,False,0.2979338721881507,False,0.2979338721881507,0.04191949460444677,0.25601437758370393,
FDX,2020-08-25,s03_catalyst_rerating_placebo,2020-08-26,155.88437037715136,90,2021-01-05,183.87950134277344,0.17958908194509693,0.17658908194509693,False,0.17658908194509693,False,0.17658908194509693,0.08598939509515868,0.09059968684993824,
FSLR,2021-11-18,s03_catalyst_rerating_placebo,2021-11-19,103.76000213623047,10,2021-12-06,99.11000061035156,-0.04481497137763879,-0.04781497137763879,False,-0.04781497137763879,False,-0.04781497137763879,-0.023040375490084974,-0.02477459588755382,
FSLR,2021-11-18,s03_catalyst_rerating_placebo,2021-11-19,103.76000213623047,30,2022-01-04,87.27999877929688,-0.15882809384772723,-0.16182809384772723,True,-0.10299999999999998,True,-0.10168161994767944,0.02048021314442683,-0.18230830699215406,
FSLR,2021-11-18,s03_catalyst_rerating_placebo,2021-11-19,103.76000213623047,60,2022-02-16,71.66999816894531,-0.3092714273960111,-0.3122714273960111,True,-0.10299999999999998,True,-0.10168161994767944,-0.045657039774005925,-0.2666143876220052,
FSLR,2021-11-18,s03_catalyst_rerating_placebo,2021-11-19,103.76000213623047,90,2022-03-31,83.73999786376953,-0.19294529549234118,-0.1959452954923412,True,-0.10299999999999998,True,-0.10168161994767944,-0.031888861834708515,-0.16405643365763267,
FSLR,2016-03-31,s03_catalyst_rerating_placebo,2016-04-01,67.87999725341797,10,2016-04-15,59.59000015258789,-0.12212724567269562,-0.12512724567269562,True,-0.10299999999999998,True,-0.06748083269372351,0.016784302312077948,-0.14191154798477357,
FSLR,2016-03-31,s03_catalyst_rerating_placebo,2016-04-01,67.87999725341797,30,2016-05-13,48.560001373291016,-0.2846198683243779,-0.2876198683243779,True,-0.10299999999999998,True,-0.06748083269372351,0.0020057048200725625,-0.2896255731444505,
FSLR,2016-03-31,s03_catalyst_rerating_placebo,2016-04-01,67.87999725341797,60,2016-06-27,44.22999954223633,-0.3484089373617467,-0.3514089373617467,True,-0.10299999999999998,True,-0.06748083269372351,-0.018165400389147268,-0.33324353697259945,
FSLR,2016-03-31,s03_catalyst_rerating_placebo,2016-04-01,67.87999725341797,90,2016-08-09,41.65999984741211,-0.3862698654526773,-0.3892698654526773,True,-0.10299999999999998,True,-0.06748083269372351,0.07323001865149181,-0.4624998841041691,
FSLR,2016-10-13,s03_catalyst_rerating_placebo,2016-10-14,39.0099983215332,10,2016-10-28,40.650001525878906,0.04204058638578401,0.039040586385784004,False,0.039040586385784004,False,0.039040586385784004,-0.007518112528271836,0.04655869891405584,
