ticker,event_date,setup_type,settlement_date,days_to_cover,drawdown_pct,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
EP,2026-05-23,s09_short_squeeze_candidate,2026-05-15,32.23,-0.3077,2026-05-27,2.700000047683716,60,,,,,,,,,,,exit_out_of_range
EP,2026-05-23,s09_short_squeeze_candidate,2026-05-15,32.23,-0.3077,2026-05-27,2.700000047683716,90,,,,,,,,,,,exit_out_of_range
EQ,2022-03-23,s09_short_squeeze_candidate,2022-03-15,25.7,-0.308,2022-03-24,3.5199999809265137,30,2022-05-06,2.5299999713897705,-0.2812500042332845,-0.2842500042332845,True,-0.10299999999999998,True,-0.1229918288714067,-0.07758893124016364,-0.20666107299312086,
EQ,2022-03-23,s09_short_squeeze_candidate,2022-03-15,25.7,-0.308,2022-03-24,3.5199999809265137,60,2022-06-21,1.8300000429153442,-0.4801136213547188,-0.4831136213547188,True,-0.10299999999999998,True,-0.1229918288714067,-0.15528939130197217,-0.32782423005274663,
EQ,2022-03-23,s09_short_squeeze_candidate,2022-03-15,25.7,-0.308,2022-03-24,3.5199999809265137,90,2022-08-03,2.2100000381469727,-0.37215907666986137,-0.37515907666986137,True,-0.10299999999999998,True,-0.1229918288714067,-0.06660013123569608,-0.3085589454341653,
EQ,2022-06-23,s09_short_squeeze_candidate,2022-06-15,33.42,-0.3636,2022-06-24,1.7000000476837158,30,2022-08-08,2.619999885559082,0.5411763600412156,0.5381763600412156,False,0.5381763600412156,False,0.5381763600412156,0.0828265751580266,0.455349784883189,
EQ,2022-06-23,s09_short_squeeze_candidate,2022-06-15,33.42,-0.3636,2022-06-24,1.7000000476837158,60,2022-09-20,2.2300000190734863,0.3117646803080425,0.3087646803080425,False,0.3087646803080425,False,0.3087646803080425,0.011189907758099693,0.2975747725499428,
EQ,2022-06-23,s09_short_squeeze_candidate,2022-06-15,33.42,-0.3636,2022-06-24,1.7000000476837158,90,2022-11-01,1.7999999523162842,0.05882347166332158,0.05582347166332158,False,0.05582347166332158,False,0.05582347166332158,0.012321941107458656,0.04350153055586292,
EQ,2022-09-23,s09_short_squeeze_candidate,2022-09-15,23.97,-0.3025,2022-09-26,1.9299999475479126,30,2022-11-07,1.7699999809265137,-0.08290153936256872,-0.08590153936256872,True,-0.10299999999999998,False,-0.08590153936256872,0.036953375816284106,-0.12285491517885283,
EQ,2022-09-23,s09_short_squeeze_candidate,2022-09-15,23.97,-0.3025,2022-09-26,1.9299999475479126,60,2022-12-20,0.9700000286102295,-0.4974092979418855,-0.5004092979418855,True,-0.10299999999999998,True,-0.20206972825030478,0.043332639254294314,-0.5437419371961798,
EQ,2022-09-23,s09_short_squeeze_candidate,2022-09-15,23.97,-0.3025,2022-09-26,1.9299999475479126,90,2023-02-03,1.159999966621399,-0.3989637315300488,-0.40196373153004883,True,-0.10299999999999998,True,-0.20206972825030478,0.1305465912016912,-0.53251032273174,
ERAS,2022-06-08,s09_short_squeeze_candidate,2022-05-31,28.93,-0.5657,2022-06-09,5.75,30,2022-07-25,7.849999904632568,0.3652173747187075,0.3622173747187075,True,-0.10299999999999998,True,-0.17382070420539786,-0.029465148145531916,0.39168252286423944,
ERAS,2022-06-08,s09_short_squeeze_candidate,2022-05-31,28.93,-0.5657,2022-06-09,5.75,60,2022-09-06,8.850000381469727,0.5391305011251699,0.5361305011251699,True,-0.10299999999999998,True,-0.17382070420539786,-0.041266496936003594,0.5773969980611735,
ERAS,2022-06-08,s09_short_squeeze_candidate,2022-05-31,28.93,-0.5657,2022-06-09,5.75,90,2022-10-18,7.300000190734863,0.26956525056258496,0.26656525056258495,True,-0.10299999999999998,True,-0.17382070420539786,-0.08568863634352386,0.3522538869061088,
ERAS,2025-01-23,s09_short_squeeze_candidate,2025-01-15,23.21,-0.4056,2025-01-24,1.9700000286102295,30,2025-03-10,1.4299999475479126,-0.2741117122943746,-0.2771117122943746,True,-0.10299999999999998,True,-0.1820739022864042,-0.0807300129137154,-0.1963816993806592,
ERAS,2025-01-23,s09_short_squeeze_candidate,2025-01-15,23.21,-0.4056,2025-01-24,1.9700000286102295,60,2025-04-22,1.3799999952316284,-0.2994923983807385,-0.3024923983807385,True,-0.10299999999999998,True,-0.1820739022864042,-0.13278530727652416,-0.16970709110421434,
ERAS,2025-01-23,s09_short_squeeze_candidate,2025-01-15,23.21,-0.4056,2025-01-24,1.9700000286102295,90,2025-06-04,1.5299999713897705,-0.22335027960931786,-0.22635027960931786,True,-0.10299999999999998,True,-0.1820739022864042,-0.01982137774131132,-0.20652890186800654,
ERNA,2023-10-21,s09_short_squeeze_candidate,2023-10-13,47.0,-0.2736,2023-10-24,667.5,30,2023-12-06,562.5,-0.1573033707865169,-0.1603033707865169,True,-0.10299999999999998,True,-0.19246878773739817,0.07597318244716145,-0.23627655323367835,
ERNA,2023-10-21,s09_short_squeeze_candidate,2023-10-13,47.0,-0.2736,2023-10-24,667.5,60,2024-01-22,536.25,-0.1966292134831461,-0.1996292134831461,True,-0.10299999999999998,True,-0.19246878773739817,0.14849212307382986,-0.34812133655697597,
ERNA,2023-10-21,s09_short_squeeze_candidate,2023-10-13,47.0,-0.2736,2023-10-24,667.5,90,2024-03-05,701.25,0.050561797752809,0.047561797752809,True,-0.10299999999999998,True,-0.19246878773739817,0.2048654877943623,-0.1573036900415533,
ERO,2022-09-08,s09_short_squeeze_candidate,2022-08-31,21.26,-0.259,2022-09-09,10.630000114440918,30,2022-10-21,11.4399995803833,0.07619938449878227,0.07319938449878227,True,-0.10299999999999987,True,-0.10271306695620519,-0.06682343085636888,0.14002281535515115,
ERO,2022-09-08,s09_short_squeeze_candidate,2022-08-31,21.26,-0.259,2022-09-09,10.630000114440918,60,2022-12-05,12.670000076293945,0.19190968390317087,0.18890968390317087,True,-0.10299999999999987,True,-0.10271306695620519,-0.0037456951997637544,0.19265537910293462,
ERO,2022-09-08,s09_short_squeeze_candidate,2022-08-31,21.26,-0.259,2022-09-09,10.630000114440918,90,2023-01-19,16.040000915527344,0.5089370407190219,0.5059370407190219,True,-0.10299999999999987,True,-0.10271306695620519,-0.02659656783605535,0.5325336085550773,
ESPR,2021-07-08,s09_short_squeeze_candidate,2021-06-30,21.45,-0.2633,2021-07-09,19.270000457763672,30,2021-08-20,13.170000076293945,-0.3165542416482976,-0.3195542416482976,True,-0.10299999999999998,True,-0.11921975483394132,0.025038801820519208,-0.3445930434688168,
ESPR,2021-07-08,s09_short_squeeze_candidate,2021-06-30,21.45,-0.2633,2021-07-09,19.270000457763672,60,2021-10-04,11.729999542236328,-0.3912818233737799,-0.3942818233737799,True,-0.10299999999999998,True,-0.11921975483394132,-0.0058187226650548984,-0.38846310070872503,
ESPR,2021-07-08,s09_short_squeeze_candidate,2021-06-30,21.45,-0.2633,2021-07-09,19.270000457763672,90,2021-11-15,8.720000267028809,-0.5474831312982342,-0.5504831312982342,True,-0.10299999999999998,True,-0.11921975483394132,0.08415009924850425,-0.6346332305467385,
ETON,2022-09-23,s09_short_squeeze_candidate,2022-09-15,26.4,-0.2772,2022-09-26,2.1600000858306885,30,2022-11-07,2.559999942779541,0.18518511159920692,0.18218511159920692,False,0.18218511159920692,False,0.18218511159920692,0.036953375816284106,0.1452317357829228,
ETON,2022-09-23,s09_short_squeeze_candidate,2022-09-15,26.4,-0.2772,2022-09-26,2.1600000858306885,60,2022-12-20,2.9800000190734863,0.37962958363839316,0.37662958363839316,False,0.37662958363839316,False,0.37662958363839316,0.043332639254294314,0.33329694438409885,
ETON,2022-09-23,s09_short_squeeze_candidate,2022-09-15,26.4,-0.2772,2022-09-26,2.1600000858306885,90,2023-02-03,3.490000009536743,0.6157406809521333,0.6127406809521333,False,0.6127406809521333,False,0.6127406809521333,0.1305465912016912,0.4821940897504421,
EVEX,2024-04-23,s09_short_squeeze_candidate,2024-04-15,22.19,-0.2908,2024-04-24,5.0,30,2024-06-06,4.889999866485596,-0.022000026702880815,-0.025000026702880814,True,-0.10299999999999998,True,-0.1100467948230085,0.05547229511122875,-0.08047232181410957,
EVEX,2024-04-23,s09_short_squeeze_candidate,2024-04-15,22.19,-0.2908,2024-04-24,5.0,60,2024-07-22,3.4200000762939453,-0.31599998474121094,-0.31899998474121094,True,-0.10299999999999998,True,-0.1100467948230085,0.0984668028409843,-0.41746678758219524,
EVEX,2024-04-23,s09_short_squeeze_candidate,2024-04-15,22.19,-0.2908,2024-04-24,5.0,90,2024-09-03,2.75,-0.44999999999999996,-0.45299999999999996,True,-0.10299999999999998,True,-0.1100467948230085,0.0933771373209078,-0.5463771373209078,
EVI,2022-01-22,s09_short_squeeze_candidate,2022-01-14,21.81,-0.3014,2022-01-25,21.086462487641512,30,2022-03-09,16.969444274902344,-0.19524461322766185,-0.19824461322766185,True,-0.10299999999999987,True,-0.1911168435085847,-0.01304652186582822,-0.18519809136183363,
EVI,2022-01-22,s09_short_squeeze_candidate,2022-01-14,21.81,-0.3014,2022-01-25,21.086462487641512,60,2022-04-21,17.596155166625977,-0.16552360658223997,-0.16852360658223997,True,-0.10299999999999987,True,-0.1911168435085847,0.01468847510191229,-0.18321208168415226,
EVI,2022-01-22,s09_short_squeeze_candidate,2022-01-14,21.81,-0.3014,2022-01-25,21.086462487641512,90,2022-06-03,9.699580192565918,-0.5400091315340015,-0.5430091315340015,True,-0.10299999999999987,True,-0.1911168435085847,-0.04905675919249952,-0.493952372341502,
EVI,2022-05-07,s09_short_squeeze_candidate,2022-04-29,24.8,-0.3537,2022-05-10,13.045259067261588,30,2022-06-23,9.603161811828613,-0.26385809876871436,-0.26685809876871436,True,-0.10299999999999998,True,-0.22032454252673372,-0.06130410952085297,-0.2055539892478614,
EVI,2022-05-07,s09_short_squeeze_candidate,2022-04-29,24.8,-0.3537,2022-05-10,13.045259067261588,60,2022-08-05,9.265702247619629,-0.289726466922159,-0.292726466922159,True,-0.10299999999999998,True,-0.22032454252673372,0.026616475895881564,-0.31934294281804054,
EVI,2022-05-07,s09_short_squeeze_candidate,2022-04-29,24.8,-0.3537,2022-05-10,13.045259067261588,90,2022-09-19,13.267019271850586,0.016999294797105824,0.013999294797105825,True,-0.10299999999999998,True,-0.22032454252673372,-0.03129522233447024,0.04529451713157606,
EVLO,2021-08-21,s09_short_squeeze_candidate,2021-08-13,35.62,-0.3741,2021-08-24,199.39999389648438,30,2021-10-06,135.60000610351562,-0.31995982821388447,-0.32295982821388447,True,-0.10299999999999987,True,-0.16417582339575376,-0.02606592460480217,-0.2968939036090823,
EVLO,2021-08-21,s09_short_squeeze_candidate,2021-08-13,35.62,-0.3741,2021-08-24,199.39999389648438,60,2021-11-17,205.39999389648438,0.030090271733482776,0.027090271733482777,True,-0.10299999999999987,True,-0.16417582339575376,0.04837319028849474,-0.02128291855501196,
EVLO,2021-08-21,s09_short_squeeze_candidate,2021-08-13,35.62,-0.3741,2021-08-24,199.39999389648438,90,2021-12-31,121.4000015258789,-0.39117349427351555,-0.39417349427351556,True,-0.10299999999999987,True,-0.16417582339575376,0.06738296475511052,-0.4615564590286261,
EVLO,2021-12-08,s09_short_squeeze_candidate,2021-11-30,29.84,-0.2817,2021-12-09,173.1999969482422,30,2022-01-24,104.0,-0.3995380956555179,-0.4025380956555179,True,-0.10299999999999998,True,-0.19525305192738673,-0.05717133202273539,-0.3453667636327825,
EVLO,2021-12-08,s09_short_squeeze_candidate,2021-11-30,29.84,-0.2817,2021-12-09,173.1999969482422,60,2022-03-08,59.0,-0.6593533427276496,-0.6623533427276496,True,-0.10299999999999998,True,-0.19525305192738673,-0.10773793672135168,-0.5546154060062979,
EVLO,2021-12-08,s09_short_squeeze_candidate,2021-11-30,29.84,-0.2817,2021-12-09,173.1999969482422,90,2022-04-20,43.599998474121094,-0.7482679027578147,-0.7512679027578147,True,-0.10299999999999998,True,-0.19525305192738673,-0.043770615850776795,-0.707497286907038,
EVLO,2022-03-23,s09_short_squeeze_candidate,2022-03-15,26.33,-0.6438,2022-03-24,68.19999694824219,30,2022-05-06,49.20000076293945,-0.27859233189881316,-0.28159233189881316,True,-0.10299999999999998,True,-0.21712438952891577,-0.07758893124016364,-0.20400340065864953,
EVLO,2022-03-23,s09_short_squeeze_candidate,2022-03-15,26.33,-0.6438,2022-03-24,68.19999694824219,60,2022-06-21,36.599998474121094,-0.4633431068641062,-0.4663431068641062,True,-0.10299999999999998,True,-0.21712438952891577,-0.15528939130197217,-0.311053715562134,
EVLO,2022-03-23,s09_short_squeeze_candidate,2022-03-15,26.33,-0.6438,2022-03-24,68.19999694824219,90,2022-08-03,49.79999923706055,-0.26979469991979066,-0.27279469991979066,True,-0.10299999999999998,True,-0.21712438952891577,-0.06660013123569608,-0.20619456868409458,
EVLO,2022-10-22,s09_short_squeeze_candidate,2022-10-14,78.74,-0.2857,2022-10-25,36.79999923706055,30,2022-12-07,38.20000076293945,0.03804352051369042,0.03504352051369042,False,0.03504352051369042,False,0.03504352051369042,0.03793656059922501,-0.002893040085534593,
EVLO,2022-10-22,s09_short_squeeze_candidate,2022-10-14,78.74,-0.2857,2022-10-25,36.79999923706055,60,2023-01-23,20.799999237060547,-0.43478261770958726,-0.43778261770958726,True,-0.10300000000000009,True,-0.21431785948104642,0.06251400103894067,-0.5002966187485279,
EVLO,2022-10-22,s09_short_squeeze_candidate,2022-10-14,78.74,-0.2857,2022-10-25,36.79999923706055,90,2023-03-07,11.057999610900879,-0.6995108739088074,-0.7025108739088074,True,-0.10300000000000009,True,-0.21431785948104642,0.056255201269711286,-0.7587660751785187,
EVLO,2023-01-21,s09_short_squeeze_candidate,2023-01-13,38.07,-0.3974,2023-01-24,21.799999237060547,30,2023-03-08,10.600000381469727,-0.5137614333742976,-0.5167614333742976,True,-0.10299999999999987,True,-0.27956368019763567,0.0001001602860351003,-0.5168615936603327,
EVLO,2023-01-21,s09_short_squeeze_candidate,2023-01-13,38.07,-0.3974,2023-01-24,21.799999237060547,60,2023-04-20,3.2019999027252197,-0.853119265376774,-0.856119265376774,True,-0.10299999999999987,True,-0.27956368019763567,0.03653208292988919,-0.8926513483066632,
EVLO,2023-01-21,s09_short_squeeze_candidate,2023-01-13,38.07,-0.3974,2023-01-24,21.799999237060547,90,2023-06-02,2.5999999046325684,-0.8807339451548006,-0.8837339451548006,True,-0.10299999999999987,True,-0.27956368019763567,0.07689797694042833,-0.960631922095229,
EVTV,2024-06-22,s09_short_squeeze_candidate,2024-06-14,20.25,-0.5479,2024-06-25,13.100000381469727,30,2024-08-07,16.0,0.22137401023532743,0.21837401023532743,False,0.21837401023532743,False,0.21837401023532743,-0.0465632477424166,0.26493725797774403,
EVTV,2024-06-22,s09_short_squeeze_candidate,2024-06-14,20.25,-0.5479,2024-06-25,13.100000381469727,60,2024-09-19,18.5,0.4122136993345975,0.4092136993345975,False,0.4092136993345975,False,0.4092136993345975,0.0496149997898665,0.359598699544731,
EVTV,2024-06-22,s09_short_squeeze_candidate,2024-06-14,20.25,-0.5479,2024-06-25,13.100000381469727,90,2024-10-31,18.200000762939453,0.38931299488233617,0.38631299488233617,False,0.38631299488233617,False,0.38631299488233617,0.048519625791087595,0.3377933690912486,
EVTV,2024-10-23,s09_short_squeeze_candidate,2024-10-15,21.6,-0.315,2024-10-24,19.1299991607666,30,2024-12-06,14.800000190734863,-0.22634600940872285,-0.22934600940872285,True,-0.10300000000000009,True,-0.16099741712511628,0.04798449479999167,-0.2773305042087145,
EVTV,2024-10-23,s09_short_squeeze_candidate,2024-10-15,21.6,-0.315,2024-10-24,19.1299991607666,60,2025-01-23,7.210000038146973,-0.6231050520413068,-0.6261050520413068,True,-0.10300000000000009,True,-0.16099741712511628,0.054867775064153745,-0.6809728271054606,
EVTV,2024-10-23,s09_short_squeeze_candidate,2024-10-15,21.6,-0.315,2024-10-24,19.1299991607666,90,2025-03-07,2.740000009536743,-0.8567694652514066,-0.8597694652514066,True,-0.10300000000000009,True,-0.16099741712511628,-0.0036582038363617286,-0.8561112614150449,
EWTX,2021-08-21,s09_short_squeeze_candidate,2021-08-13,30.54,-0.4409,2021-08-24,15.880000114440918,30,2021-10-06,18.1200008392334,0.14105797913411067,0.13805797913411066,True,-0.10299999999999998,False,0.13805797913411066,-0.02606592460480217,0.16412390373891284,
EWTX,2021-08-21,s09_short_squeeze_candidate,2021-08-13,30.54,-0.4409,2021-08-24,15.880000114440918,60,2021-11-17,20.860000610351562,0.31360204408197356,0.31060204408197356,True,-0.10299999999999998,False,0.31060204408197356,0.04837319028849474,0.2622288537934788,
EWTX,2021-08-21,s09_short_squeeze_candidate,2021-08-13,30.54,-0.4409,2021-08-24,15.880000114440918,90,2021-12-31,15.279999732971191,-0.03778339906459449,-0.040783399064594494,True,-0.10299999999999998,False,-0.040783399064594494,0.06738296475511052,-0.10816636381970501,
EWTX,2022-03-23,s09_short_squeeze_candidate,2022-03-15,21.82,-0.4724,2022-03-24,9.899999618530273,30,2022-05-06,7.619999885559082,-0.2303030122045271,-0.2333030122045271,True,-0.10299999999999998,True,-0.18336222612794273,-0.07758893124016364,-0.15571408096436345,
EWTX,2022-03-23,s09_short_squeeze_candidate,2022-03-15,21.82,-0.4724,2022-03-24,9.899999618530273,60,2022-06-21,7.400000095367432,-0.2525252140902592,-0.2555252140902592,True,-0.10299999999999998,True,-0.18336222612794273,-0.15528939130197217,-0.10023582278828702,
EWTX,2022-03-23,s09_short_squeeze_candidate,2022-03-15,21.82,-0.4724,2022-03-24,9.899999618530273,90,2022-08-03,9.199999809265137,-0.070707054165428,-0.073707054165428,True,-0.10299999999999998,True,-0.18336222612794273,-0.06660013123569608,-0.007106922929731918,
EWTX,2023-09-08,s09_short_squeeze_candidate,2023-08-31,48.33,-0.3926,2023-09-11,6.5,30,2023-10-23,6.730000019073486,0.03538461831899786,0.03238461831899786,True,-0.10299999999999987,True,-0.13360051168605214,-0.0586671050757428,0.09105172339474066,
EWTX,2023-09-08,s09_short_squeeze_candidate,2023-08-31,48.33,-0.3926,2023-09-11,6.5,60,2023-12-05,6.5,0.0,-0.003,True,-0.10299999999999987,True,-0.13360051168605214,0.0222438707711885,-0.0252438707711885,
EWTX,2023-09-08,s09_short_squeeze_candidate,2023-08-31,48.33,-0.3926,2023-09-11,6.5,90,2024-01-19,13.039999961853027,1.006153840285081,1.003153840285081,True,-0.10299999999999987,True,-0.13360051168605214,0.08445153708066244,0.9187023032044186,
EXOZ,2025-08-23,s09_short_squeeze_candidate,2025-08-15,20.42,-0.3595,2025-08-26,9.3100004196167,30,2025-10-08,13.069999694824219,0.40386671382795947,0.40086671382795946,False,0.40086671382795946,False,0.40086671382795946,0.051037199811880596,0.34982951401607887,
EXOZ,2025-08-23,s09_short_squeeze_candidate,2025-08-15,20.42,-0.3595,2025-08-26,9.3100004196167,60,2025-11-19,16.174999237060547,0.7373790019363378,0.7343790019363378,False,0.7343790019363378,False,0.7343790019363378,0.034673098027409255,0.6997059039089285,
EXOZ,2025-08-23,s09_short_squeeze_candidate,2025-08-15,20.42,-0.3595,2025-08-26,9.3100004196167,90,2026-01-05,10.659000396728516,0.14489795019443785,0.14189795019443785,False,0.14189795019443785,False,0.14189795019443785,0.07702336615498151,0.06487458403945634,
EXPI,2023-05-06,s09_short_squeeze_candidate,2023-04-28,25.75,-0.3372,2023-05-09,12.088823895380672,30,2023-06-22,17.860370635986328,0.47742830820879556,0.47442830820879556,False,0.47442830820879556,False,0.47442830820879556,0.06567622952110463,0.4087520786876909,
EXPI,2023-05-06,s09_short_squeeze_candidate,2023-04-28,25.75,-0.3372,2023-05-09,12.088823895380672,60,2023-08-04,22.828907012939453,0.8884307696518545,0.8854307696518545,False,0.8854307696518545,False,0.8854307696518545,0.09082218788378138,0.7946085817680731,
EXPI,2023-05-06,s09_short_squeeze_candidate,2023-04-28,25.75,-0.3372,2023-05-09,12.088823895380672,90,2023-09-18,16.335948944091797,0.35132657117571364,0.34832657117571364,False,0.34832657117571364,False,0.34832657117571364,0.08687880803075276,0.2614477631449609,
EXPI,2023-10-07,s09_short_squeeze_candidate,2023-09-29,24.73,-0.3574,2023-10-10,13.84594647511494,30,2023-11-21,11.722699165344238,-0.15334793569993754,-0.15634793569993755,True,-0.10299999999999998,True,-0.09339796959419477,0.04695814000635523,-0.20330607570629278,
EXPI,2023-10-07,s09_short_squeeze_candidate,2023-09-29,24.73,-0.3574,2023-10-10,13.84594647511494,60,2024-01-05,13.711203575134277,-0.00973157741313202,-0.012731577413132019,True,-0.10299999999999998,True,-0.09339796959419477,0.08517843942907644,-0.09791001684220846,
EXPI,2023-10-07,s09_short_squeeze_candidate,2023-09-29,24.73,-0.3574,2023-10-10,13.84594647511494,90,2024-02-20,10.472784042358398,-0.24362093547155217,-0.24662093547155217,True,-0.10299999999999998,True,-0.09339796959419477,0.15206279685876223,-0.3986837323303144,
EYPT,2022-11-08,s09_short_squeeze_candidate,2022-10-31,23.78,-0.5144,2022-11-09,5.349999904632568,30,2022-12-22,2.880000114440918,-0.46168221200394344,-0.46468221200394344,True,-0.10299999999999987,True,-0.1711955399458046,0.006680883463027865,-0.4713630954669713,
EYPT,2022-11-08,s09_short_squeeze_candidate,2022-10-31,23.78,-0.5144,2022-11-09,5.349999904632568,60,2023-02-07,4.539999961853027,-0.15140186116230803,-0.15440186116230803,True,-0.10299999999999987,True,-0.1711955399458046,0.09782455822198677,-0.2522264193842948,
EYPT,2022-11-08,s09_short_squeeze_candidate,2022-10-31,23.78,-0.5144,2022-11-09,5.349999904632568,90,2023-03-22,2.390000104904175,-0.5532710004658743,-0.5562710004658743,True,-0.10299999999999987,True,-0.1711955399458046,0.04075456845437242,-0.5970255689202467,
FATE,2022-12-08,s09_short_squeeze_candidate,2022-11-30,22.54,-0.285,2022-12-09,19.0,30,2023-01-25,5.400000095367432,-0.715789468664872,-0.718789468664872,True,-0.10299999999999998,True,-0.13757332468676897,0.018353385210495787,-0.7371428538753678,
FATE,2022-12-08,s09_short_squeeze_candidate,2022-11-30,22.54,-0.285,2022-12-09,19.0,60,2023-03-09,5.349999904632568,-0.7184210576509175,-0.7214210576509175,True,-0.10299999999999998,True,-0.13757332468676897,-0.00400549776570347,-0.717415559885214,
FATE,2022-12-08,s09_short_squeeze_candidate,2022-11-30,22.54,-0.285,2022-12-09,19.0,90,2023-04-21,6.21999979019165,-0.6726315899899131,-0.6756315899899131,True,-0.10299999999999998,True,-0.13757332468676897,0.05249717548324351,-0.7281287654731566,
FBLG,2024-12-21,s09_short_squeeze_candidate,2024-12-13,21.63,-0.4032,2024-12-24,42.20000076293945,30,2025-02-10,35.400001525878906,-0.16113741976593488,-0.16413741976593488,True,-0.10299999999999998,False,-0.16413741976593488,0.01474669485302793,-0.1788841146189628,
FBLG,2024-12-21,s09_short_squeeze_candidate,2024-12-13,21.63,-0.4032,2024-12-24,42.20000076293945,60,2025-03-25,22.0,-0.47867299520713125,-0.48167299520713125,True,-0.10299999999999998,True,-0.27687107964296265,-0.03165598639310696,-0.4500170088140243,
FBLG,2024-12-21,s09_short_squeeze_candidate,2024-12-13,21.63,-0.4032,2024-12-24,42.20000076293945,90,2025-05-07,18.100000381469727,-0.5710900461081185,-0.5740900461081185,True,-0.10299999999999998,True,-0.27687107964296265,-0.0557358382326274,-0.5183542078754911,
FBYD,2025-03-08,s09_short_squeeze_candidate,2025-02-28,24.38,-0.3189,2025-03-11,7.940000057220459,30,2025-04-23,7.630000114440918,-0.03904281367071705,-0.04204281367071705,False,-0.04204281367071705,False,-0.04204281367071705,-0.03998829611221033,-0.002054517558506719,
FBYD,2025-03-08,s09_short_squeeze_candidate,2025-02-28,24.38,-0.3189,2025-03-11,7.940000057220459,60,2025-06-05,6.960000038146973,-0.12342569420793592,-0.12642569420793592,True,-0.10299999999999998,True,-0.21228151343421509,0.06334271649209566,-0.1897684107000316,
FBYD,2025-03-08,s09_short_squeeze_candidate,2025-02-28,24.38,-0.3189,2025-03-11,7.940000057220459,90,2025-07-21,7.900000095367432,-0.005037778534604964,-0.008037778534604963,True,-0.10299999999999998,True,-0.21228151343421509,0.13072189221000685,-0.13875967074461182,
FCUV,2022-10-22,s09_short_squeeze_candidate,2022-10-14,53.56,-0.4571,2022-10-25,636.0,30,2022-12-07,676.6666870117188,0.06394133177943195,0.06094133177943195,False,0.06094133177943195,False,0.06094133177943195,0.03793656059922501,0.02300477118020694,
FCUV,2022-10-22,s09_short_squeeze_candidate,2022-10-14,53.56,-0.4571,2022-10-25,636.0,60,2023-01-23,393.3333435058594,-0.38155134668890034,-0.38455134668890034,True,-0.10300000000000009,True,-0.1179344306681056,0.06251400103894067,-0.447065347727841,
FCUV,2022-10-22,s09_short_squeeze_candidate,2022-10-14,53.56,-0.4571,2022-10-25,636.0,90,2023-03-07,410.6666564941406,-0.3542977099148732,-0.3572977099148732,True,-0.10300000000000009,True,-0.1179344306681056,0.056255201269711286,-0.4135529111845845,
FCUV,2023-01-21,s09_short_squeeze_candidate,2023-01-13,44.05,-0.53,2023-01-24,391.0,30,2023-03-08,404.6666564941406,0.03495308566276378,0.03195308566276378,True,-0.10299999999999987,False,0.03195308566276378,0.0001001602860351003,0.03185292537672868,
FCUV,2023-01-21,s09_short_squeeze_candidate,2023-01-13,44.05,-0.53,2023-01-24,391.0,60,2023-04-20,175.0,-0.5524296675191815,-0.5554296675191815,True,-0.10299999999999987,True,-0.18702030321812346,0.03653208292988919,-0.5919617504490707,
FCUV,2023-01-21,s09_short_squeeze_candidate,2023-01-13,44.05,-0.53,2023-01-24,391.0,90,2023-06-02,158.0,-0.5959079283887467,-0.5989079283887467,True,-0.10299999999999987,True,-0.18702030321812346,0.07689797694042833,-0.6758059053291751,
FCUV,2023-05-06,s09_short_squeeze_candidate,2023-04-28,34.62,-0.5481,2023-05-09,201.0,30,2023-06-22,156.0,-0.22388059701492535,-0.22688059701492536,True,-0.10299999999999998,True,-0.23885457844999958,0.06567622952110463,-0.29255682653603,
FCUV,2023-05-06,s09_short_squeeze_candidate,2023-04-28,34.62,-0.5481,2023-05-09,201.0,60,2023-08-04,175.0,-0.12935323383084574,-0.13235323383084574,True,-0.10299999999999998,True,-0.23885457844999958,0.09082218788378138,-0.22317542171462712,
FCUV,2023-05-06,s09_short_squeeze_candidate,2023-04-28,34.62,-0.5481,2023-05-09,201.0,90,2023-09-18,184.0,-0.08457711442786064,-0.08757711442786065,True,-0.10299999999999998,True,-0.23885457844999958,0.08687880803075276,-0.1744559224586134,
FCUV,2025-12-23,s09_short_squeeze_candidate,2025-12-15,22.51,-0.252,2025-12-24,15.600000381469727,30,2026-02-09,6.099999904632568,-0.6089743746494789,-0.6119743746494789,True,-0.10299999999999998,True,-0.485103302957388,0.008721492035769884,-0.6206958666852488,
FCUV,2025-12-23,s09_short_squeeze_candidate,2025-12-15,22.51,-0.252,2025-12-24,15.600000381469727,60,2026-03-24,4.579999923706055,-0.7064102684800987,-0.7094102684800987,True,-0.10299999999999998,True,-0.485103302957388,-0.04794849322077044,-0.6614617752593283,
FCUV,2025-12-23,s09_short_squeeze_candidate,2025-12-15,22.51,-0.252,2025-12-24,15.600000381469727,90,2026-05-06,1.059999942779541,-0.9320512873808228,-0.9350512873808228,True,-0.10299999999999998,True,-0.485103302957388,0.06960400696573976,-1.0046552943465625,
FDMT,2024-05-08,s09_short_squeeze_candidate,2024-04-30,22.18,-0.3329,2024-05-09,26.40999984741211,30,2024-06-24,23.25,-0.11965164201702005,-0.12265164201702006,True,-0.10299999999999998,True,-0.11676344838539154,0.05240040730424833,-0.1750520493212684,
